frame_id,raw_diagonal_px,point_normalized,direct_seed1_normalized,direct_seed2_normalized,direct_seed3_normalized,hough_seed1_normalized,hough_seed2_normalized,hough_seed3_normalized
G38__G__f19114,1101.4535850411492,0.0008696609740583847,0.002750978084598796,0.0014045157574200974,0.002887390226654282,0.0012005117625587956,0.0012749292476856998,0.0012248737201653202
TEX__shard_06_f0195,800.0,0.017501852120653204,0.017704799190285177,0.0223362467634502,0.017551115013600547,0.014022606579199369,0.015521220160670026,0.015025943342739247
P0__shard_04_f0669,800.0,0.0014743291251991374,0.003044377051907121,0.0057256026992115435,0.002794765187208194,0.0030930127119405608,0.0027938099245245246,0.002811730348780797
G38__G__f24949,800.0,0.002424454314720362,0.0035395357858043408,0.008262940412412611,0.003662037869085576,0.0032681835292893676,0.003177380038838383,0.0034146875016503463
G38__G__f7371,800.0,0.001454825760753268,0.002005331192718947,0.0026243346643222507,0.0010082891527980384,0.0016395352273268664,0.0015330637344470647,0.001324090499530391
G38__G__f28917,1101.4535850411492,0.0016593744644898714,0.0017261971607091696,0.001614714698405179,0.001708473694701833,0.0013324047408766547,0.0017298505374655738,0.001642306900105379
G38__G__f22935,1101.4535850411492,0.002028544243285213,0.0021712159592440095,0.0017862106013091046,0.0021247435170203464,0.001964595275369376,0.002236498444652668,0.0021181514119823063
TEX__shard_04_f0182,800.0,0.0029618939687323697,0.0035476859532363437,0.006017527513310465,0.004112676544280476,0.00217266001640019,0.0020089146584988207,0.00221587666341632
TEX__shard_06_f0925,791.9595949289333,0.00487813522580906,0.0062851924665508815,0.005573704369176137,0.005072880921601135,0.005988274462701569,0.008494202359739807,0.00670136703220886
G38__G__f29713,1101.4535850411492,0.003349269921577826,0.003485983043196387,0.005149552677996158,0.0036007590827790777,0.0029643301217031136,0.003546732108263598,0.0033152342185994426
