center_frame_id,source_recording,center_rgb,neighbor_rgb_paths,gt_annotation_path,lighting,manual_gt_status,paper_eval_recording_overlap,eligible,exclusion_reason
plastic_day_01__010279,,,,final/positive/annotations/plastic_day_01/010279.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__010422,,,,final/positive/annotations/plastic_day_01/010422.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__010995,,,,final/positive/annotations/plastic_day_01/010995.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__011067,,,,final/positive/annotations/plastic_day_01/011067.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__011246,,,,final/positive/annotations/plastic_day_01/011246.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__011497,,,,final/positive/annotations/plastic_day_01/011497.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__011640,,,,final/positive/annotations/plastic_day_01/011640.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__011676,,,,final/positive/annotations/plastic_day_01/011676.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__011677,,,,final/positive/annotations/plastic_day_01/011677.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__011891,,,,final/positive/annotations/plastic_day_01/011891.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__012036,,,,final/positive/annotations/plastic_day_01/012036.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__012143,,,,final/positive/annotations/plastic_day_01/012143.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__012545,,,,final/positive/annotations/plastic_day_01/012545.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__012975,,,,final/positive/annotations/plastic_day_01/012975.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__013476,,,,final/positive/annotations/plastic_day_01/013476.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__013584,,,,final/positive/annotations/plastic_day_01/013584.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__013691,,,,final/positive/annotations/plastic_day_01/013691.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__014345,,,,final/positive/annotations/plastic_day_01/014345.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__014417,,,,final/positive/annotations/plastic_day_01/014417.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__014632,,,,final/positive/annotations/plastic_day_01/014632.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__014704,,,,final/positive/annotations/plastic_day_01/014704.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__014739,,,,final/positive/annotations/plastic_day_01/014739.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__014775,,,,final/positive/annotations/plastic_day_01/014775.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__015062,,,,final/positive/annotations/plastic_day_01/015062.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__015169,,,,final/positive/annotations/plastic_day_01/015169.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__020954,,,,final/positive/annotations/plastic_day_01/020954.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__020955,,,,final/positive/annotations/plastic_day_01/020955.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__021348,,,,final/positive/annotations/plastic_day_01/021348.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__034035,,,,final/positive/annotations/plastic_night_01/034035.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__034193,,,,final/positive/annotations/plastic_night_01/034193.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__035421,,,,final/positive/annotations/plastic_night_01/035421.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__036056,,,,final/positive/annotations/plastic_night_01/036056.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__036261,,,,final/positive/annotations/plastic_night_01/036261.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__036917,,,,final/positive/annotations/plastic_night_01/036917.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__036918,,,,final/positive/annotations/plastic_night_01/036918.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__036949,,,,final/positive/annotations/plastic_night_01/036949.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__037044,,,,final/positive/annotations/plastic_night_01/037044.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__037376,,,,final/positive/annotations/plastic_night_01/037376.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__037553,,,,final/positive/annotations/plastic_night_01/037553.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__038567,,,,final/positive/annotations/plastic_night_01/038567.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__038630,,,,final/positive/annotations/plastic_night_01/038630.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__039093,,,,final/positive/annotations/plastic_night_01/039093.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__039188,,,,final/positive/annotations/plastic_night_01/039188.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__039268,,,,final/positive/annotations/plastic_night_01/039268.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__039283,,,,final/positive/annotations/plastic_night_01/039283.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__040133,,,,final/positive/annotations/plastic_night_01/040133.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__040306,,,,final/positive/annotations/plastic_night_01/040306.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__040448,,,,final/positive/annotations/plastic_night_01/040448.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__040717,,,,final/positive/annotations/plastic_night_01/040717.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_night_01__040923,,,,final/positive/annotations/plastic_night_01/040923.json,night,workspace_final,,False,not resolvable to a raw recording by sha256
wood_183705__000000,,,,dev_existing/annotations/wood_183705/000000.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000088,,,,dev_existing/annotations/wood_183705/000088.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000149,,,,dev_existing/annotations/wood_183705/000149.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000213,,,,dev_existing/annotations/wood_183705/000213.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000275,,,,dev_existing/annotations/wood_183705/000275.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000335,,,,dev_existing/annotations/wood_183705/000335.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000400,,,,dev_existing/annotations/wood_183705/000400.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000460,,,,dev_existing/annotations/wood_183705/000460.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000521,,,,dev_existing/annotations/wood_183705/000521.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000586,,,,dev_existing/annotations/wood_183705/000586.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000646,,,,dev_existing/annotations/wood_183705/000646.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000706,,,,dev_existing/annotations/wood_183705/000706.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000768,,,,dev_existing/annotations/wood_183705/000768.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000828,,,,dev_existing/annotations/wood_183705/000828.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000889,,,,dev_existing/annotations/wood_183705/000889.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__000949,,,,dev_existing/annotations/wood_183705/000949.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__001010,,,,dev_existing/annotations/wood_183705/001010.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__001070,,,,dev_existing/annotations/wood_183705/001070.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__001130,,,,dev_existing/annotations/wood_183705/001130.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__001193,,,,dev_existing/annotations/wood_183705/001193.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__001263,,,,dev_existing/annotations/wood_183705/001263.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__001327,,,,dev_existing/annotations/wood_183705/001327.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__001388,,,,dev_existing/annotations/wood_183705/001388.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__001463,,,,dev_existing/annotations/wood_183705/001463.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_183705__001523,,,,dev_existing/annotations/wood_183705/001523.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000012,,,,dev_existing/annotations/wood_184309/000012.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000072,,,,dev_existing/annotations/wood_184309/000072.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000132,,,,dev_existing/annotations/wood_184309/000132.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000192,,,,dev_existing/annotations/wood_184309/000192.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000252,,,,dev_existing/annotations/wood_184309/000252.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000312,,,,dev_existing/annotations/wood_184309/000312.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000372,,,,dev_existing/annotations/wood_184309/000372.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000432,,,,dev_existing/annotations/wood_184309/000432.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000492,,,,dev_existing/annotations/wood_184309/000492.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000552,,,,dev_existing/annotations/wood_184309/000552.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000612,,,,dev_existing/annotations/wood_184309/000612.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000674,,,,dev_existing/annotations/wood_184309/000674.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000734,,,,dev_existing/annotations/wood_184309/000734.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000804,,,,dev_existing/annotations/wood_184309/000804.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000864,,,,dev_existing/annotations/wood_184309/000864.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000925,,,,dev_existing/annotations/wood_184309/000925.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__000987,,,,dev_existing/annotations/wood_184309/000987.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__001081,,,,dev_existing/annotations/wood_184309/001081.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__001141,,,,dev_existing/annotations/wood_184309/001141.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_184309__001201,,,,dev_existing/annotations/wood_184309/001201.json,unknown,real_gt_v2_wood_audited,,False,not plastic
wood_day_01__002010,,,,final/positive/annotations/wood_day_01/002010.json,day,workspace_final,,False,not plastic
wood_day_01__002141,,,,final/positive/annotations/wood_day_01/002141.json,day,workspace_final,,False,not plastic
wood_day_01__002497,,,,final/positive/annotations/wood_day_01/002497.json,day,workspace_final,,False,not plastic
wood_day_01__002628,,,,final/positive/annotations/wood_day_01/002628.json,day,workspace_final,,False,not plastic
wood_day_01__003863,,,,final/positive/annotations/wood_day_01/003863.json,day,workspace_final,,False,not plastic
wood_day_01__003919,,,,final/positive/annotations/wood_day_01/003919.json,day,workspace_final,,False,not plastic
wood_day_01__004032,,,,final/positive/annotations/wood_day_01/004032.json,day,workspace_final,,False,not plastic
wood_day_01__004294,,,,final/positive/annotations/wood_day_01/004294.json,day,workspace_final,,False,not plastic
wood_day_01__004387,,,,final/positive/annotations/wood_day_01/004387.json,day,workspace_final,,False,not plastic
