recording_a,recording_b,session_a,session_b,geometric_match_inliers,geometric_match_inlier_ratio,background_colour_similarity,camera_intrinsics_same,resolution_same,lighting_a,lighting_b,provenance_relation,automatic_grade
REC_013,REC_020,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/night/capturenight03,0,0.0,0.3694,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_024,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/night/capturenight02,0,0.0,0.4351,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_027,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/night/capturenight08,0,0.0,0.3526,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_028,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/outside/capturepallet10,0,0.0,0.4093,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_029,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/night/capturenight07,0,0.0,0.2377,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_043,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/wood/selected/20260618_132917,0,0.0,0.575,False,False,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_014,REC_017,data/pallet/raw_data/real_data,data/pallet/raw_data/night/capturenight10,0,0.0,0.2149,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_014,REC_033,data/pallet/raw_data/real_data,data/pallet/raw_data/night/capturenight05,0,0.0,0.3394,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_014,REC_038,data/pallet/raw_data/real_data,data/pallet/raw_data/outside/capturepallet02,0,0.0,0.3719,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_015,REC_021,data/pallet/raw_data/outside/forklift_raw_20260528,data/pallet/raw_data/outside/capturepalletcad,0,0.0,0.3617,False,True,day,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_015,REC_023,data/pallet/raw_data/outside/forklift_raw_20260528,data/pallet/raw_data/night/capturenight04,0,0.0,0.3215,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_019,data/pallet/raw_data/capture02,data/pallet/raw_data/night/capturenight01,0,0.0,0.4826,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_020,data/pallet/raw_data/capture02,data/pallet/raw_data/night/capturenight03,0,0.0,0.3759,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_021,data/pallet/raw_data/capture02,data/pallet/raw_data/outside/capturepalletcad,0,0.0,0.653,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_022,data/pallet/raw_data/capture02,data/pallet/raw_data/night/capturenight09,0,0.0,0.2571,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_023,data/pallet/raw_data/capture02,data/pallet/raw_data/night/capturenight04,0,0.0,0.3309,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_024,data/pallet/raw_data/capture02,data/pallet/raw_data/night/capturenight02,0,0.0,0.437,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_025,data/pallet/raw_data/capture02,data/pallet/raw_data/outside/capturepallet07,0,0.0,0.5259,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_026,data/pallet/raw_data/capture02,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174126,0,0.0,0.4028,False,True,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_027,data/pallet/raw_data/capture02,data/pallet/raw_data/night/capturenight08,0,0.0,0.3233,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_028,data/pallet/raw_data/capture02,data/pallet/raw_data/outside/capturepallet10,0,0.0,0.3108,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_029,data/pallet/raw_data/capture02,data/pallet/raw_data/night/capturenight07,0,0.0,0.3047,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_030,data/pallet/raw_data/capture02,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902_kimjihoon,0,0.0,0.5762,False,True,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_033,data/pallet/raw_data/capture02,data/pallet/raw_data/night/capturenight05,0,0.0,0.4116,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_034,data/pallet/raw_data/capture02,data/pallet/raw_data/night/capturenight06,0,0.0,0.4903,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_038,data/pallet/raw_data/capture02,data/pallet/raw_data/outside/capturepallet02,0,0.0,0.2508,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_039,data/pallet/raw_data/capture02,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,0,0.0,0.4606,False,False,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_040,data/pallet/raw_data/capture02,data/pallet/raw_data/outside/capturepallet03,0,0.0,0.2652,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_041,data/pallet/raw_data/capture02,data/pallet/raw_data/outside/capturepallet05,0,0.0,0.2747,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_043,data/pallet/raw_data/capture02,data/pallet/raw_data/wood/selected/20260618_132917,0,0.0,0.5504,False,False,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_018,REC_045,data/pallet/raw_data/capture02,data/pallet/raw_data/outside/capturepallet04,0,0.0,0.2555,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_019,REC_039,data/pallet/raw_data/night/capturenight01,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,0,0.0,0.4464,False,False,night,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_021,REC_023,data/pallet/raw_data/outside/capturepalletcad,data/pallet/raw_data/night/capturenight04,0,0.0,0.2078,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_021,REC_024,data/pallet/raw_data/outside/capturepalletcad,data/pallet/raw_data/night/capturenight02,0,0.0,0.3535,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_021,REC_029,data/pallet/raw_data/outside/capturepalletcad,data/pallet/raw_data/night/capturenight07,0,0.0,0.5136,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_021,REC_033,data/pallet/raw_data/outside/capturepalletcad,data/pallet/raw_data/night/capturenight05,0,0.0,0.4926,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_021,REC_039,data/pallet/raw_data/outside/capturepalletcad,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,0,0.0,0.5268,False,False,day,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_024,data/pallet/raw_data/night/capturenight04,data/pallet/raw_data/night/capturenight02,0,0.0,0.7043,False,True,night,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_025,data/pallet/raw_data/night/capturenight04,data/pallet/raw_data/outside/capturepallet07,0,0.0,0.3109,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_028,data/pallet/raw_data/night/capturenight04,data/pallet/raw_data/outside/capturepallet10,0,0.0,0.1867,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_036,data/pallet/raw_data/night/capturenight04,data/pallet/raw_data/capture0403middle,0,0.0,0.2647,False,True,night,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_039,data/pallet/raw_data/night/capturenight04,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,0,0.0,0.3472,False,False,night,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_040,data/pallet/raw_data/night/capturenight04,data/pallet/raw_data/outside/capturepallet03,0,0.0,0.1351,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_041,data/pallet/raw_data/night/capturenight04,data/pallet/raw_data/outside/capturepallet05,0,0.0,0.1442,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_045,data/pallet/raw_data/night/capturenight04,data/pallet/raw_data/outside/capturepallet04,0,0.0,0.1661,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_026,REC_038,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174126,data/pallet/raw_data/outside/capturepallet02,0,0.0,0.2998,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_030,REC_033,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902_kimjihoon,data/pallet/raw_data/night/capturenight05,0,0.0,0.4148,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_030,REC_038,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902_kimjihoon,data/pallet/raw_data/outside/capturepallet02,0,0.0,0.3969,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_030,REC_041,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902_kimjihoon,data/pallet/raw_data/outside/capturepallet05,0,0.0,0.3495,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_031,REC_033,data/pallet/raw_data/capture03,data/pallet/raw_data/night/capturenight05,0,0.0,0.4186,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_031,REC_034,data/pallet/raw_data/capture03,data/pallet/raw_data/night/capturenight06,0,0.0,0.3851,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_031,REC_038,data/pallet/raw_data/capture03,data/pallet/raw_data/outside/capturepallet02,0,0.0,0.2692,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_031,REC_039,data/pallet/raw_data/capture03,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,0,0.0,0.5321,False,False,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_031,REC_040,data/pallet/raw_data/capture03,data/pallet/raw_data/outside/capturepallet03,0,0.0,0.2607,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_031,REC_041,data/pallet/raw_data/capture03,data/pallet/raw_data/outside/capturepallet05,0,0.0,0.2751,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_031,REC_043,data/pallet/raw_data/capture03,data/pallet/raw_data/wood/selected/20260618_132917,0,0.0,0.4001,False,False,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_031,REC_045,data/pallet/raw_data/capture03,data/pallet/raw_data/outside/capturepallet04,0,0.0,0.2774,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_034,REC_039,data/pallet/raw_data/night/capturenight06,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,0,0.0,0.241,False,False,night,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_036,REC_038,data/pallet/raw_data/capture0403middle,data/pallet/raw_data/outside/capturepallet02,0,0.0,0.2379,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_036,REC_040,data/pallet/raw_data/capture0403middle,data/pallet/raw_data/outside/capturepallet03,0,0.0,0.2563,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_036,REC_041,data/pallet/raw_data/capture0403middle,data/pallet/raw_data/outside/capturepallet05,0,0.0,0.2638,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_036,REC_045,data/pallet/raw_data/capture0403middle,data/pallet/raw_data/outside/capturepallet04,0,0.0,0.276,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_039,REC_040,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,data/pallet/raw_data/outside/capturepallet03,0,0.0,0.319,False,False,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_039,REC_041,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,data/pallet/raw_data/outside/capturepallet05,0,0.0,0.3499,False,False,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_039,REC_043,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,data/pallet/raw_data/wood/selected/20260618_132917,0,0.0,0.3251,False,False,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_039,REC_044,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,data/pallet/raw_data/capture0403noapril,0,0.0,0.5619,False,False,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_039,REC_045,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,data/pallet/raw_data/outside/capturepallet04,0,0.0,0.2806,False,False,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_043,REC_045,data/pallet/raw_data/wood/selected/20260618_132917,data/pallet/raw_data/outside/capturepallet04,0,0.0,0.2079,False,False,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_044,REC_045,data/pallet/raw_data/capture0403noapril,data/pallet/raw_data/outside/capturepallet04,0,0.0,0.2787,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
