image_id,group,domain,set,final_rank,class_score,iou,level,src_y,src_x,flat,box,kp_median,kp_p90,kp8_median
G__f11449,S+,SYNTH,,0,0.9662178754806519,0.9786009687361784,P5,4,9,6889,"[277.4554748535156, 77.34027862548828, 558.068359375, 286.8868713378906]",8.421118996538759,9.922429772159695,5.252506912849711
G__f11463,S+,SYNTH,,0,0.9831387996673584,0.9828239005078782,P5,8,9,6969,"[288.9969482421875, 233.9967498779297, 563.06884765625, 462.89007568359375]",2.2128767935021076,2.9104396444796583,2.2196785666317123
G__f11476,S+,SYNTH,,0,0.9505620002746582,0.9763628742977175,P4,14,27,4747,"[726.392333984375, 383.9858703613281, 851.2415161132812, 463.6515197753906]",0.9711821111674301,2.7641710938749307,0.9733249479449801
G__f11506,S+,SYNTH,,0,0.9315248131752014,0.8066557557173036,P4,5,20,6620,"[332.8871765136719, 93.35570526123047, 424.7744140625, 127.74713897705078]",3.113631898456484,6.664127434314941,3.547472959461815
G__f11535,S+,SYNTH,,0,0.9692464470863342,0.9785683605112382,P5,9,12,5392,"[635.293701171875, 459.6717529296875, 891.2363891601562, 670.5045166015625]",2.2341286854037894,4.863203219771328,2.7397180272077297
G__f11538,S+,SYNTH,,0,0.963105320930481,0.9624080727681708,P5,8,9,6969,"[367.2950134277344, 300.1714172363281, 477.58551025390625, 382.1954040527344]",1.39991711123405,3.100709311891336,1.4709376446025142
G__f11549,S+,SYNTH,,0,0.7066251635551453,0.9213069151697575,P4,8,26,4506,"[688.6544799804688, 237.04405212402344, 812.4893188476562, 255.74473571777344]",1.8458303218658516,2.259640414120037,1.7248925271041209
G__f11569,S+,SYNTH,,0,0.562084436416626,0.92543396549649,P5,9,11,6991,"[390.1649475097656, 296.981201171875, 644.6604614257812, 487.5180969238281]",7.055066522945715,917.9111122646008,10.769663057790552
G__f1158,S+,SYNTH,,0,0.9080061912536621,0.9370272395933212,P5,7,6,6946,"[12.337451934814453, 151.7701416015625, 490.777099609375, 512.8838500976562]",7.666082809210699,73.4450475280241,7.026361235417046
G__f11645,S+,SYNTH,,0,0.9779326915740967,0.980715841302712,P5,11,9,7029,"[290.4571838378906, 360.46014404296875, 523.34375, 587.1806640625]",2.4365077849719685,6.307929945958373,2.538949413388324
G__f11646,S+,SYNTH,,0,0.9772608876228333,0.9628099013046908,P5,5,9,6109,"[394.5373840332031, 225.17404174804688, 526.7323608398438, 298.8520202636719]",1.6999502433874665,3.440779928303811,1.9162111478897694
G__f11659,S+,SYNTH,,0,0.9296101927757263,0.8643498632966837,P5,3,10,6870,"[308.9547119140625, 81.05098724365234, 553.7877807617188, 220.8024444580078]",13.365377393743442,28.886520609846368,11.001171698870081
G__f1167,S+,SYNTH,,0,0.9785491824150085,0.9941835491905872,P5,8,10,6970,"[288.236572265625, 238.56629943847656, 578.5455932617188, 490.5910949707031]",2.039820630574342,2.5772381354779657,1.8314823821585677
G__f11716,S+,SYNTH,,0,0.9473033547401428,0.9705383360470026,P4,12,20,4660,"[541.7527465820312, 314.6902160644531, 617.6095581054688, 392.97003173828125]",1.7909987200193744,2.25762988528921,1.8307494526208998
G__f11725,S+,SYNTH,,0,0.9616941213607788,0.9223140489549303,P5,4,9,6889,"[290.9930114746094, 90.17149353027344, 540.05908203125, 254.0220947265625]",4.583985604121656,6.673031726642358,4.843002602093802
G__f11747,S+,SYNTH,,0,0.9688262343406677,0.9676513986706949,P5,11,12,6232,"[499.70611572265625, 465.5957946777344, 631.39404296875, 587.81884765625]",1.970886260019432,3.7509385533495596,2.430535108882085
G__f11751,S+,SYNTH,,0,0.86106276512146,0.918145211731644,P5,11,15,8235,"[550.4606323242188, 401.91796875, 663.2969970703125, 450.4775390625]",1.7270858773786069,4.076191431315525,1.9454556261447882
G__f11753,S+,SYNTH,,0,0.9603443741798401,0.9553362592849582,P5,13,9,7069,"[302.98577880859375, 529.542236328125, 544.7903442382812, 622.2212524414062]",2.215126944789781,5.223796446679984,2.62998291756824
G__f11761,S+,SYNTH,,0,0.9108514785766602,0.9547742362088641,P5,9,4,6984,"[24.662456512451172, 322.72711181640625, 337.92059326171875, 431.4781188964844]",3.7426759939585534,6.252816576411399,3.850158148386396
G__f11769,S+,SYNTH,,0,0.8754714131355286,0.9455954963480765,P4,19,10,6210,"[160.00091552734375, 366.69598388671875, 266.26055908203125, 420.64703369140625]",3.6006621227004927,7.408466050536412,3.210121051147696
G__f11779,S+,SYNTH,,0,0.9332406520843506,0.9678805117156712,P5,9,15,6995,"[526.7681884765625, 320.2204284667969, 771.9571533203125, 463.302734375]",1.8951627154584152,3.8049685196894356,2.540316384285749
G__f11808,S+,SYNTH,,0,0.825019359588623,0.9290072595655879,P4,21,11,5011,"[234.9545440673828, 587.8134155273438, 379.2303771972656, 666.2901611328125]",4.293910060519531,18.455008718712453,5.964488079243203
G__f11827,S+,SYNTH,,0,0.9625437259674072,0.9896793725915388,P5,8,15,6175,"[634.3704833984375, 351.2451477050781, 838.8026733398438, 470.8194274902344]",1.3940615442289017,1.8668883778737262,1.3861887002212683
G__f11860,S+,SYNTH,,0,0.9702215194702148,0.9546074698987003,P5,6,9,5329,"[515.5247192382812, 310.5732116699219, 646.8270874023438, 432.835205078125]",2.120557916001323,3.2460150812727013,2.4992158934327513
G__f11884,S+,SYNTH,,0,0.9444775581359863,0.9755223696841256,P5,9,10,6990,"[231.00132751464844, 251.6004638671875, 688.3257446289062, 550.6834716796875]",4.550675879018223,7.646507087823904,5.209133075784827
G__f11928,S+,SYNTH,,0,0.9640172123908997,0.973319244047162,P5,6,9,6929,"[364.0540466308594, 204.18682861328125, 477.00604248046875, 274.6208190917969]",1.1384324489634006,1.6157922304866454,1.2465671013125341
G__f11929,S+,SYNTH,,0,0.948987603187561,0.9221054347169237,P4,9,20,4540,"[537.920166015625, 235.69705200195312, 617.0557250976562, 323.3421630859375]",2.8074523563299625,3.615204604961492,2.647026314499638
G__f12005,S+,SYNTH,,0,0.9419552683830261,0.953767069384233,P4,21,10,5010,"[229.84738159179688, 592.4088745117188, 342.0892333984375, 647.4990234375]",1.0517745335397295,2.001034609989104,1.016884509272229
G__f12009,S+,SYNTH,,0,0.942176878452301,0.9623234432336903,P4,12,20,4660,"[527.442626953125, 329.660400390625, 630.6696166992188, 414.5859375]",1.0525615612066779,2.0798626735671024,1.2213713937389792
G__f12025,S+,SYNTH,,0,0.9542419910430908,0.9739785469259463,P4,16,16,4816,"[399.5809020996094, 449.55145263671875, 519.4234008789062, 510.16973876953125]",2.3547642331852745,3.8487990906810285,2.3625135242698523
G__f12046,S+,SYNTH,,0,0.9585313200950623,0.9663367006226307,P5,11,15,7035,"[616.8359375, 425.1418151855469, 749.2796020507812, 564.6197509765625]",1.4948989080515038,2.107674024428281,1.5623825345096736
G__f12055,S+,SYNTH,,0,0.961605966091156,0.9275190749117079,P5,10,9,6209,"[387.41497802734375, 427.2272033691406, 540.0552368164062, 538.4948120117188]",2.1923674212514923,3.258676992535462,2.247569791408067
G__f12064,S+,SYNTH,,0,0.9800134897232056,0.9895631570146634,P5,7,9,6149,"[333.75604248046875, 213.8589630126953, 579.1314086914062, 469.1920471191406]",2.6974071873703585,4.422122893481714,2.6536564210713465
G__f12079,S+,SYNTH,,0,0.821376621723175,0.7960444476192993,P4,4,20,4340,"[489.12261962890625, 90.28124237060547, 673.4744262695312, 155.3419189453125]",6.254925310018778,13.762696663815674,8.457610100747097
G__f12099,S+,SYNTH,,0,0.34631457924842834,0.9608881289105509,P5,9,12,5392,"[651.2225341796875, 465.2754211425781, 754.0181274414062, 575.4779052734375]",2.4325946879237073,4.09505508966342,2.4270015436241574
G__f1213,S+,SYNTH,,0,0.9789379239082336,0.9854538998659885,P5,10,12,7012,"[337.947998046875, 331.74432373046875, 727.682861328125, 554.5198974609375]",1.9516426302288339,4.473140703293388,1.9847728425771392
G__f12149,S+,SYNTH,,0,0.9748729467391968,0.9903079358306347,P5,8,9,6969,"[319.1720275878906, 290.68841552734375, 526.2506713867188, 405.9849548339844]",1.3137800854159285,2.5836581276782074,1.583916566429426
G__f12150,S+,SYNTH,,0,0.970340371131897,0.9455613229008342,P5,6,9,8129,"[296.6091003417969, 211.5916748046875, 466.6335754394531, 331.30694580078125]",2.4211734099626474,4.4144115324376605,2.5608984851520766
G__f1216,S+,SYNTH,,0,0.9332858324050903,0.9712743080821967,P5,9,13,6993,"[445.0920715332031, 318.8349609375, 792.0281372070312, 446.972412109375]",3.1276494012184006,6.721758592801794,2.881950358410369
G__f12160,S+,SYNTH,,0,0.9125730395317078,0.844482867849315,P4,21,11,5011,"[241.83224487304688, 582.6886596679688, 364.3080139160156, 653.2538452148438]",3.307388788711731,9.011249217769587,3.388092106398454
G__f12173,S+,SYNTH,,0,0.9715327024459839,0.9729477252101133,P5,5,10,5310,"[279.87506103515625, 75.81082153320312, 918.0796508789062, 547.4299926757812]",6.966815524744339,10.412292655299584,7.320802283698245
G__f12174,S+,SYNTH,,0,0.9753808379173279,0.9950453018730059,P5,9,9,8189,"[339.4503173828125, 339.2821350097656, 421.53082275390625, 421.4086608886719]",0.6995129914667806,1.5659982858843156,0.8970847908998079
G__f1222,S+,SYNTH,,0,0.9411492347717285,0.9725569487059932,P5,12,4,8244,"[70.37738037109375, 394.7879638671875, 290.48046875, 582.2615966796875]",3.3878114927758363,6.680990918022832,4.348632020783912
G__f12227,S+,SYNTH,,0,0.9391512870788574,0.8913417952398452,P5,8,7,5367,"[257.0343933105469, 317.0704650878906, 612.1723022460938, 709.387939453125]",13.167181565070779,24.162667103834973,14.102429494113238
G__f12229,S+,SYNTH,,0,0.8657546639442444,0.9564561039559097,P5,8,10,6970,"[347.529541015625, 284.16180419921875, 493.39666748046875, 405.503662109375]",3.5577387213072584,6.2633605649337785,3.706752836220157
G__f12235,S+,SYNTH,,0,0.087956503033638,0.5164469971369983,P3,26,56,2136,"[771.6509399414062, 364.8476867675781, 862.7647705078125, 377.94647216796875]",23.78076601259613,34.30484057343756,22.707712503555573
G__f12258,S+,SYNTH,,0,0.9634876251220703,0.9684044251370655,P5,7,4,6144,"[105.52999877929688, 329.52593994140625, 319.2035217285156, 384.8865051269531]",2.5442630138310123,5.969663250332883,2.6701273853703062
G__f12292,S+,SYNTH,,0,0.9491482973098755,0.9747001307717613,P4,10,20,4580,"[534.0213012695312, 272.705322265625, 621.57568359375, 332.80072021484375]",0.8975958844763278,1.3465680340675987,0.9066418234798479
G__f1232,S+,SYNTH,,0,0.9607487916946411,0.9573047402452628,P5,12,13,7053,"[481.4720764160156, 437.73748779296875, 742.1046752929688, 595.1788940429688]",2.0793580640675406,8.7289597449867,2.5218298355641746
G__f12351,S+,SYNTH,,0,0.9711597561836243,0.9640354591559728,P5,10,12,7012,"[457.0509948730469, 367.6865234375, 589.3822021484375, 501.9537048339844]",1.964696011559112,3.7596217425278438,2.571761121426588
G__f12399,S+,SYNTH,,0,0.9790450930595398,0.9784006220787183,P5,7,9,6149,"[332.0998229980469, 216.50543212890625, 592.7922973632812, 476.84307861328125]",1.2273462010498146,2.6193132339381067,1.2834850281665133
G__f12428,S+,SYNTH,,0,0.9378865957260132,0.8411394625915771,P4,15,20,4780,"[543.5354614257812, 407.4953918457031, 620.1791381835938, 470.34661865234375]",3.1119732097621022,5.096417221792131,3.69891472098214
G__f12444,S+,SYNTH,,0,0.33561810851097107,0.9372737909199823,P5,8,7,5367,"[109.02122497558594, 433.0816345214844, 712.89599609375, 650.8317260742188]",11.675212694748906,20.57400438682503,12.194923942553286
G__f12460,S+,SYNTH,,0,0.9527657628059387,0.9588780695589827,P4,9,20,4540,"[511.1554870605469, 242.38845825195312, 656.2863159179688, 305.7193298339844]",1.2045144851431666,1.5046739179897461,1.2245450372313438
G__f12470,S+,SYNTH,,0,0.963483989238739,0.9503960421049461,P5,11,8,7028,"[288.0137939453125, 396.6248474121094, 393.44610595703125, 518.2984619140625]",102.54715174447053,114.27471606831723,106.12490756577799
G__f12507,S+,SYNTH,,0,0.9100013375282288,0.9056052440615959,P4,12,13,5933,"[233.32643127441406, 239.7613067626953, 312.7748718261719, 264.7425537109375]",2.9065578324367833,4.403550711187697,2.9307115181681285
G__f12525,S+,SYNTH,,0,0.9713404774665833,0.9858980551262853,P5,6,6,6126,"[220.27330017089844, 245.4385986328125, 360.90472412109375, 364.69512939453125]",1.7489969366423355,2.175325767790521,1.7911660691444535
G__f12542,S+,SYNTH,,0,0.6648852825164795,0.9162741643164835,P5,6,14,6934,"[505.326171875, 212.23947143554688, 731.6412353515625, 294.9525146484375]",3.2114985616705964,9.310873801540607,3.4503433690258727
G__f12553,S+,SYNTH,,0,0.9595151543617249,0.9854012396974492,P4,16,20,6100,"[382.22796630859375, 312.4864807128906, 459.30194091796875, 371.9848937988281]",1.0118697356051012,1.8027967686098147,1.1559775690360716
G__f12554,S+,SYNTH,,0,0.9112160205841064,0.945332664759364,P4,17,31,6151,"[602.0902709960938, 335.5757141113281, 722.0303955078125, 357.9239196777344]",1.3211417602490827,1.7823549551075222,1.41613186687938
G__f12634,S+,SYNTH,,0,0.9333138465881348,0.8735254905303269,P5,2,9,5249,"[405.0808410644531, 73.92259979248047, 749.1552734375, 192.21829223632812]",9.031021825574987,19.760566232418814,10.592148038580204
G__f1264,S+,SYNTH,,0,0.9603997468948364,0.974398555838582,P5,10,9,8209,"[322.530029296875, 336.0128173828125, 440.1011657714844, 431.3053283691406]",1.1696548640171058,1.7988594423342417,0.9902998597925348
G__f12650,S+,SYNTH,,0,0.9708364009857178,0.995706463999266,P5,9,7,6987,"[124.75623321533203, 196.94837951660156, 528.0767822265625, 589.1647338867188]",2.303023299943184,3.508654583382896,2.6875024427659637
G__f12693,S+,SYNTH,,0,0.7702480554580688,0.6566147038768967,P4,17,5,6125,"[11.786524772644043, 337.77197265625, 239.54737854003906, 359.3502197265625]",33.38530519175459,74.63034561468318,30.67987032005003
G__f12721,S+,SYNTH,,0,0.9767779111862183,0.9690294231741402,P5,10,11,8211,"[252.4434051513672, 269.0953674316406, 690.3224487304688, 571.3338623046875]",4.396660014861785,8.234692812469547,4.556787715336062
G__f1273,S+,SYNTH,,0,0.9458488821983337,0.9597813360669443,P5,9,12,6992,"[478.472412109375, 335.29791259765625, 594.4786376953125, 408.4816589355469]",1.5144003799477193,2.0375010935885993,1.4624674899910106
G__f12743,S+,SYNTH,,0,0.9613649249076843,0.9354040538640905,P5,3,10,6870,"[221.8608856201172, 37.13291931152344, 661.737548828125, 285.5909118652344]",7.247166800290375,15.22618977578805,8.51903916950377
G__f12754,S+,SYNTH,,0,0.9685342907905579,0.9818194488967337,P5,12,12,7052,"[478.15557861328125, 446.3089294433594, 605.479736328125, 556.7052612304688]",1.1364222926187948,1.971534948205703,1.3165302513425416
G__f12760,S+,SYNTH,,0,0.9697065949440002,0.9796802463041181,P5,4,6,5286,"[40.118988037109375, 171.28353881835938, 623.614990234375, 429.3219299316406]",3.1561455427101186,8.06239124113324,3.509503779029603
G__f12777,S+,SYNTH,,0,0.8096157908439636,0.8304912074581305,P4,23,20,6380,"[380.4107971191406, 472.4677429199219, 454.72393798828125, 495.42828369140625]",3.7428599674580667,7.335032029628753,4.405859038202878
G__f12782,S+,SYNTH,,0,0.9665637016296387,0.9604041753736324,P5,5,8,5308,"[407.61944580078125, 282.21832275390625, 590.5885620117188, 396.57220458984375]",1.177917831920582,4.175676236544584,1.5388118388282717
G__f12789,S+,SYNTH,,0,0.9608086347579956,0.9510212802850955,P5,13,4,7064,"[86.68086242675781, 497.0572204589844, 284.95794677734375, 593.6238403320312]",2.6493466181561636,4.008406755773743,2.66162143623228
G__f12806,S+,SYNTH,,0,0.970276415348053,0.9746120942707692,P5,9,12,6192,"[458.0680847167969, 336.1127624511719, 683.6306762695312, 563.9378051757812]",3.9734881101122506,7.755431040023772,3.9850688198855546
G__f12813,S+,SYNTH,,0,0.9704148769378662,0.9500916385824372,P5,9,9,6989,"[373.141845703125, 349.34893798828125, 469.65338134765625, 444.97808837890625]",1.3246223669642438,4.317913291361494,1.3555256909710665
G__f12817,S+,SYNTH,,0,0.9736460447311401,0.9239806740750853,P5,3,9,6069,"[305.087158203125, 74.44051361083984, 591.2257690429688, 227.67022705078125]",3.7203433364805867,5.14965431940017,4.02213966557796
G__f12826,S+,SYNTH,,0,0.9237502217292786,0.9808145836514683,P5,8,13,6973,"[426.9805603027344, 235.78103637695312, 729.6346435546875, 528.7763061523438]",2.6891021408551876,4.672146962932509,2.8101623205964623
G__f12827,S+,SYNTH,,0,0.9700589179992676,0.9830792228544178,P5,8,7,8167,"[125.62846374511719, 249.4025115966797, 391.7593994140625, 427.3819580078125]",1.6347834852726137,3.1159034655122535,1.8304928734715935
G__f12829,S+,SYNTH,,0,0.9461685419082642,0.9017288078850482,P5,13,15,7075,"[603.5238647460938, 538.44091796875, 744.5910034179688, 587.441162109375]",2.2373517332855686,4.929811190372574,2.2027588185000684
G__f12850,S+,SYNTH,,0,0.9723934531211853,0.9864058531796555,P5,10,9,6209,"[335.8560485839844, 326.3700256347656, 616.7559814453125, 604.7880249023438]",2.3394791505747876,3.5256291576283743,2.5047677086947724
G__f12857,S+,SYNTH,,0,0.9761108756065369,0.9440753033921733,P5,12,11,7051,"[438.91656494140625, 471.24774169921875, 553.9026489257812, 602.9033813476562]",2.0322067262686416,4.322645300738631,2.570838427262566
G__f1286,S+,SYNTH,,0,0.9720140695571899,0.9658307087458139,P5,8,9,6969,"[235.298828125, 191.88987731933594, 600.6184692382812, 507.1569519042969]",2.997739215648669,5.399752393811303,3.1203548413044007
G__f12895,S+,SYNTH,,0,0.9418118596076965,0.9563819124568841,P5,5,9,6109,"[326.5773620605469, 209.59901428222656, 616.5180053710938, 283.1759033203125]",1.9361830952212669,4.605907676556688,2.365211488228851
G__f1293,S+,SYNTH,,0,0.9614463448524475,0.9746758620710098,P5,10,9,8209,"[221.33383178710938, 301.3628234863281, 567.32958984375, 509.0699157714844]",2.6400315473711524,5.1406945410370275,2.9588537334429574
G__f12938,S+,SYNTH,,0,0.9090515971183777,0.9025242735517728,P4,21,20,6300,"[387.1883544921875, 419.8532409667969, 451.92041015625, 448.09466552734375]",1.1369155067499177,4.257007635028251,1.5146474090502258
G__f1294,S+,SYNTH,,0,0.9687780141830444,0.9569736392258028,P5,8,9,6969,"[361.94073486328125, 295.0851135253906, 479.0556945800781, 387.8481140136719]",1.350630643636352,2.3124207496809537,1.5305757159220708
G__f12951,S+,SYNTH,,0,0.9576518535614014,0.9591007165363716,P5,6,6,6926,"[44.503334045410156, 162.23001098632812, 471.67425537109375, 366.59820556640625]",4.121329142488755,7.637690220330598,4.6674769326820815
G__f12953,S+,SYNTH,,0,0.8727895617485046,0.9448391183290575,P4,9,24,4544,"[674.6437377929688, 265.5788879394531, 772.9675903320312, 301.3891906738281]",1.0701151995919904,2.480544547309,1.582270613733545
G__f12986,S+,SYNTH,,0,0.9727699756622314,0.9916572633732288,P5,8,9,6969,"[275.216552734375, 286.365234375, 557.6058349609375, 420.1171569824219]",1.3618096425602775,2.177315582488512,1.4700255444006243
G__f13001,S+,SYNTH,,0,0.9614033699035645,0.9474939882697482,P5,7,9,6949,"[350.3129577636719, 232.0791778564453, 483.8200988769531, 347.5701599121094]",2.85417266724037,4.361485869338864,3.1611408197406297
