file,folder,frame,reasons,severity,R_det,R_orthonormality_err,bbox_diag_px,centroid_err_px,gt_source,hard_flags,max_loo_kp,max_loo_px,n_behind_camera,n_click,n_sentinel,resolve_reproj_med,resolve_reproj_p90,split,stored_pose_excess_px,stored_pose_reproj_max,stored_pose_reproj_med,stored_reproj_error_px,stored_vs_resolved_R_deg,stored_vs_resolved_t_m,swapped_dims_reproj_med,z_resolve,z_stored
challenge/data/01_real/manual_gt/pallet11_gt/1778654576178949120.json,pallet11_gt,1778654576178949120,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess783.3px,RED,1.0,0.0,1167.37,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess783.3px,6,0.0,0,,0,0.0,0.0,,783.302,893.201,783.302,,180.0,0.0,,-0.67,246.83
challenge/data/01_real/manual_gt/pallet11_gt/1778654576279631104.json,pallet11_gt,1778654576279631104,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess776.3px,RED,1.0,0.0,1162.5,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess776.3px,4,0.0,0,,0,0.0,0.0,,776.315,834.828,776.315,,180.0,0.0,,-0.67,244.62
challenge/data/01_real/manual_gt/pallet11_gt/1778654576380174848.json,pallet11_gt,1778654576380174848,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess777.2px,RED,1.0,0.0,1154.82,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess777.2px,4,0.0,0,,0,0.0,0.0,,777.179,850.62,777.179,,180.0,0.0,,-0.67,244.89
challenge/data/01_real/manual_gt/pallet11_gt/1778654576447500032.json,pallet11_gt,1778654576447500032,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess781.4px,RED,1.0,0.0,1159.97,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess781.4px,5,0.0,0,,0,0.0,0.0,,781.387,851.023,781.387,,180.0,0.0,,-0.67,246.22
challenge/data/01_real/manual_gt/pallet11_gt/1778654576514696704.json,pallet11_gt,1778654576514696704,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess782.3px,RED,1.0,0.0,1166.02,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess782.3px,6,0.0,0,,0,0.0,0.0,,782.284,816.036,782.284,,180.0,0.0,,-0.67,246.5
challenge/data/01_real/manual_gt/pallet11_gt/1778654576548159232.json,pallet11_gt,1778654576548159232,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess771.7px,RED,1.0,0.0,1144.47,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess771.7px,6,0.0,0,,0,0.0,0.0,,771.696,824.249,771.696,,180.0,0.0,,-0.67,243.16
challenge/data/01_real/manual_gt/pallet11_gt/1778654576649009408.json,pallet11_gt,1778654576649009408,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess770.3px,RED,1.0,0.0,1136.56,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess770.3px,7,0.0,0,,0,0.0,0.0,,770.309,830.114,770.309,,180.0,0.0,,-0.67,242.72
challenge/data/01_real/manual_gt/pallet11_gt/1778654576682651648.json,pallet11_gt,1778654576682651648,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess765.4px,RED,1.0,0.0,1129.68,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess765.4px,6,0.0,0,,0,0.0,0.0,,765.434,825.54,765.434,,180.0,0.0,,-0.67,241.18
challenge/data/01_real/manual_gt/pallet11_gt/1778654576749753088.json,pallet11_gt,1778654576749753088,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess769.8px,RED,1.0,0.0,1135.98,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess769.8px,7,0.0,0,,0,0.0,0.0,,769.829,818.214,769.829,,180.0,0.0,,-0.67,242.57
challenge/data/01_real/manual_gt/pallet11_gt/1778654576817114624.json,pallet11_gt,1778654576817114624,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess784.1px,RED,1.0,0.0,1157.34,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess784.1px,4,0.0,0,,0,0.0,0.0,,784.124,814.45,784.124,,180.0,0.0,,-0.67,247.09
challenge/data/01_real/manual_gt/pallet11_gt/1778654576884419840.json,pallet11_gt,1778654576884419840,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess788.9px,RED,1.0,0.0,1168.92,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess788.9px,5,0.0,0,,0,0.0,0.0,,788.922,799.846,788.922,,180.0,0.0,,-0.67,248.6
challenge/data/01_real/manual_gt/pallet11_gt/1778654576985034496.json,pallet11_gt,1778654576985034496,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess787.1px,RED,1.0,0.0,1187.19,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess787.1px,7,0.0,0,,0,0.0,0.0,,787.143,823.787,787.143,,180.0,0.0,,-0.67,248.04
challenge/data/01_real/manual_gt/pallet11_gt/1778654577052168448.json,pallet11_gt,1778654577052168448,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess783.3px,RED,1.0,0.0,1172.28,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess783.3px,7,0.0,0,,0,0.0,0.0,,783.301,802.256,783.301,,180.0,0.0,,-0.67,246.83
challenge/data/01_real/manual_gt/pallet11_gt/1778654577119337984.json,pallet11_gt,1778654577119337984,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess798.5px,RED,1.0,0.0,1207.49,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess798.5px,5,0.0,0,,0,0.0,0.0,,798.484,854.262,798.484,,180.0,0.0,,-0.67,251.63
challenge/data/01_real/manual_gt/pallet11_gt/1778654577186647808.json,pallet11_gt,1778654577186647808,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess789.8px,RED,1.0,0.0,1193.46,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess789.8px,7,0.0,0,,0,0.0,0.0,,789.785,827.207,789.785,,180.0,0.0,,-0.67,248.88
challenge/data/01_real/manual_gt/pallet11_gt/1778654577220226304.json,pallet11_gt,1778654577220226304,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess811.4px,RED,1.0,0.0,1232.17,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess811.4px,5,0.0,0,,0,0.0,0.0,,811.431,875.855,811.431,,180.0,0.0,,-0.67,255.72
challenge/data/01_real/manual_gt/pallet11_gt/1778654577287426048.json,pallet11_gt,1778654577287426048,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess809.4px,RED,1.0,0.0,1228.11,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess809.4px,7,0.0,0,,0,0.0,0.0,,809.409,872.357,809.409,,180.0,0.0,,-0.67,255.08
challenge/data/01_real/manual_gt/pallet11_gt/1778654577354658816.json,pallet11_gt,1778654577354658816,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess836.3px,RED,1.0,0.0,1276.66,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess836.3px,5,0.0,0,,0,0.0,0.0,,836.342,925.805,836.342,,180.0,0.0,,-0.67,263.59
challenge/data/01_real/manual_gt/pallet11_gt/1778654577421814528.json,pallet11_gt,1778654577421814528,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess849.5px,RED,1.0,0.0,1299.89,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess849.5px,4,0.0,0,,0,0.0,0.0,,849.509,955.204,849.509,,180.0,0.0,,-0.67,267.76
challenge/data/01_real/manual_gt/pallet11_gt/1778654577488933632.json,pallet11_gt,1778654577488933632,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess837.8px,RED,1.0,0.0,1278.43,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess837.8px,4,0.0,0,,0,0.0,0.0,,837.815,928.481,837.815,,180.0,0.0,,-0.67,264.06
challenge/data/01_real/manual_gt/pallet11_gt/1778654577624092672.json,pallet11_gt,1778654577624092672,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess869.7px,RED,1.0,0.0,1335.84,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess869.7px,7,0.0,0,,0,0.0,0.0,,869.69,996.008,869.69,,180.0,0.0,,-0.67,274.14
challenge/data/01_real/manual_gt/pallet11_gt/1778654577791440896.json,pallet11_gt,1778654577791440896,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess917.6px,RED,1.0,0.0,1426.99,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess917.6px,7,0.0,0,,0,0.0,0.0,,917.584,1093.617,917.584,,180.0,0.0,,-0.67,289.28
challenge/data/01_real/manual_gt/pallet11_gt/1778654577891945984.json,pallet11_gt,1778654577891945984,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess909.0px,RED,1.0,0.0,1406.52,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess909.0px,7,0.0,0,,0,0.0,0.0,,909.036,1093.223,909.036,,180.0,0.0,,-0.67,286.58
challenge/data/01_real/manual_gt/pallet11_gt/1778654577925563904.json,pallet11_gt,1778654577925563904,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess903.5px,RED,1.0,0.0,1395.49,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess903.5px,7,0.0,0,,0,0.0,0.0,,903.482,1072.5,903.482,,180.0,0.0,,-0.67,284.82
challenge/data/01_real/manual_gt/pallet11_gt/1778654577992726272.json,pallet11_gt,1778654577992726272,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess909.6px,RED,1.0,0.0,1409.82,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess909.6px,6,0.0,0,,0,0.0,0.0,,909.628,1080.35,909.628,,180.0,0.0,,-0.67,286.76
challenge/data/01_real/manual_gt/pallet11_gt/1778654578060002048.json,pallet11_gt,1778654578060002048,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess910.2px,RED,1.0,0.0,1410.65,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess910.2px,6,0.0,0,,0,0.0,0.0,,910.156,1080.907,910.156,,180.0,0.0,,-0.67,286.93
challenge/data/01_real/manual_gt/pallet11_gt/1778654578127163136.json,pallet11_gt,1778654578127163136,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess903.7px,RED,1.0,0.0,1396.23,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess903.7px,7,0.0,0,,0,0.0,0.0,,903.674,1075.928,903.674,,180.0,0.0,,-0.67,284.88
challenge/data/01_real/manual_gt/pallet11_gt/1778654578194363648.json,pallet11_gt,1778654578194363648,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess896.1px,RED,1.0,0.0,1382.29,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess896.1px,7,0.0,0,,0,0.0,0.0,,896.087,1057.401,896.087,,180.0,0.0,,-0.67,282.48
challenge/data/01_real/manual_gt/pallet11_gt/1778654578261536768.json,pallet11_gt,1778654578261536768,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess906.3px,RED,1.0,0.0,1407.46,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess906.3px,5,0.0,0,,0,0.0,0.0,,906.334,1066.616,906.334,,180.0,0.0,,-0.67,285.72
challenge/data/01_real/manual_gt/pallet11_gt/1778654578328951040.json,pallet11_gt,1778654578328951040,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess893.8px,RED,1.0,0.0,1380.53,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess893.8px,7,0.0,0,,0,0.0,0.0,,893.797,1043.304,893.797,,180.0,0.0,,-0.67,281.76
challenge/data/01_real/manual_gt/pallet11_gt/1778654578395897088.json,pallet11_gt,1778654578395897088,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess898.1px,RED,1.0,0.0,1386.33,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess898.1px,7,0.0,0,,0,0.0,0.0,,898.142,1053.423,898.142,,180.0,0.0,,-0.67,283.13
challenge/data/01_real/manual_gt/pallet11_gt/1778654578463164672.json,pallet11_gt,1778654578463164672,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess901.9px,RED,1.0,0.0,1395.69,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess901.9px,7,0.0,0,,0,0.0,0.0,,901.949,1058.93,901.949,,180.0,0.0,,-0.67,284.34
challenge/data/01_real/manual_gt/pallet11_gt/1778654578496880896.json,pallet11_gt,1778654578496880896,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess901.3px,RED,1.0,0.0,1394.23,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess901.3px,5,0.0,0,,0,0.0,0.0,,901.306,1056.609,901.306,,180.0,0.0,,-0.67,284.13
challenge/data/01_real/manual_gt/pallet11_gt/1778654578564049664.json,pallet11_gt,1778654578564049664,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess910.1px,RED,1.0,0.0,1410.89,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess910.1px,7,0.0,0,,0,0.0,0.0,,910.131,1074.364,910.131,,180.0,0.0,,-0.67,286.92
challenge/data/01_real/manual_gt/pallet11_gt/1778654578631252480.json,pallet11_gt,1778654578631252480,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess915.3px,RED,1.0,0.0,1420.83,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess915.3px,4,0.0,0,,0,0.0,0.0,,915.306,1083.631,915.306,,180.0,0.0,,-0.67,288.56
challenge/data/01_real/manual_gt/pallet11_gt/1778654578698333952.json,pallet11_gt,1778654578698333952,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess919.3px,RED,1.0,0.0,1423.2,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess919.3px,5,0.0,0,,0,0.0,0.0,,919.317,1097.557,919.317,,180.0,0.0,,-0.67,289.83
challenge/data/01_real/manual_gt/pallet11_gt/1778654578765950464.json,pallet11_gt,1778654578765950464,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess928.2px,RED,1.0,0.0,1443.18,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess928.2px,5,0.0,0,,0,0.0,0.0,,928.244,1114.161,928.244,,180.0,0.0,,-0.67,292.65
challenge/data/01_real/manual_gt/pallet11_gt/1778654578832852736.json,pallet11_gt,1778654578832852736,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess921.2px,RED,1.0,0.0,1426.44,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess921.2px,4,0.0,0,,0,0.0,0.0,,921.202,1103.62,921.202,,180.0,0.0,,-0.67,290.42
challenge/data/01_real/manual_gt/pallet11_gt/1778654578899937792.json,pallet11_gt,1778654578899937792,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess922.5px,RED,1.0,0.0,1428.73,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess922.5px,5,0.0,0,,0,0.0,0.0,,922.484,1111.511,922.484,,180.0,0.0,,-0.67,290.83
challenge/data/01_real/manual_gt/pallet11_gt/1778654578967159552.json,pallet11_gt,1778654578967159552,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess917.3px,RED,1.0,0.0,1420.14,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess917.3px,4,0.0,0,,0,0.0,0.0,,917.319,1106.288,917.319,,180.0,0.0,,-0.67,289.19
challenge/data/01_real/manual_gt/pallet11_gt/1778654579034657280.json,pallet11_gt,1778654579034657280,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess878.5px,RED,1.0,0.0,1349.08,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess878.5px,7,0.0,0,,0,0.0,0.0,,878.506,1029.549,878.506,,180.0,0.0,,-0.67,276.92
challenge/data/01_real/manual_gt/pallet11_gt/1778654579203184896.json,pallet11_gt,1778654579203184896,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess830.7px,RED,1.0,0.0,1274.76,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess830.7px,4,0.0,0,,0,0.0,0.0,,830.68,932.75,830.68,,180.0,0.0,,-0.67,261.8
challenge/data/01_real/manual_gt/pallet11_gt/1778654579336894208.json,pallet11_gt,1778654579336894208,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess825.2px,RED,1.0,0.0,1262.29,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess825.2px,4,0.0,0,,0,0.0,0.0,,825.158,928.429,825.158,,180.0,0.0,,-0.67,260.06
challenge/data/01_real/manual_gt/pallet11_gt/1778654579437750272.json,pallet11_gt,1778654579437750272,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess786.9px,RED,1.0,0.0,1192.66,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess786.9px,7,0.0,0,,0,0.0,0.0,,786.874,811.054,786.874,,180.0,0.0,,-0.67,247.95
challenge/data/01_real/manual_gt/pallet11_gt/1778654579504745472.json,pallet11_gt,1778654579504745472,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess807.0px,RED,1.0,0.0,1224.57,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess807.0px,4,0.0,0,,0,0.0,0.0,,807.013,854.236,807.013,,180.0,0.0,,-0.67,254.32
challenge/data/01_real/manual_gt/pallet11_gt/1778654579572128000.json,pallet11_gt,1778654579572128000,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess819.2px,RED,1.0,0.0,1242.0,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess819.2px,4,0.0,0,,0,0.0,0.0,,819.2,871.87,819.2,,180.0,0.0,,-0.67,258.17
challenge/data/01_real/manual_gt/pallet11_gt/1778654579639090176.json,pallet11_gt,1778654579639090176,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess819.8px,RED,1.0,0.0,1242.6,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess819.8px,7,0.0,0,,0,0.0,0.0,,819.756,854.025,819.756,,180.0,0.0,,-0.67,258.35
challenge/data/01_real/manual_gt/pallet11_gt/1778654579706370816.json,pallet11_gt,1778654579706370816,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess809.8px,RED,1.0,0.0,1224.83,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess809.8px,5,0.0,0,,0,0.0,0.0,,809.843,820.66,809.843,,180.0,0.0,,-0.67,255.22
challenge/data/01_real/manual_gt/pallet11_gt/1778654579773486336.json,pallet11_gt,1778654579773486336,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess822.4px,RED,1.0,0.0,1247.16,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess822.4px,6,0.0,0,,0,0.0,0.0,,822.391,839.334,822.391,,180.0,0.0,,-0.67,259.18
challenge/data/01_real/manual_gt/pallet11_gt/1778654579841015040.json,pallet11_gt,1778654579841015040,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess817.6px,RED,1.0,0.0,1252.1,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess817.6px,5,0.0,0,,0,0.0,0.0,,817.624,870.375,817.624,,180.0,0.0,,-0.67,257.68
challenge/data/01_real/manual_gt/pallet11_gt/1778654579975360000.json,pallet11_gt,1778654579975360000,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess858.6px,RED,1.0,0.0,1305.33,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess858.6px,4,0.0,0,,0,0.0,0.0,,858.582,919.895,858.582,,180.0,0.0,,-0.67,270.62
challenge/data/01_real/manual_gt/pallet11_gt/1778654580042546944.json,pallet11_gt,1778654580042546944,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess883.7px,RED,1.0,0.0,1359.61,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess883.7px,7,0.0,0,,0,0.0,0.0,,883.743,940.91,883.743,,180.0,0.0,,-0.67,278.58
challenge/data/01_real/manual_gt/pallet11_gt/1778654580109551616.json,pallet11_gt,1778654580109551616,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess916.2px,RED,1.0,0.0,1415.58,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess916.2px,7,0.0,0,,0,0.0,0.0,,916.155,1007.292,916.155,,180.0,0.0,,-0.67,288.83
challenge/data/01_real/manual_gt/pallet11_gt/1778654580176878848.json,pallet11_gt,1778654580176878848,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess945.2px,RED,1.0,0.0,1489.62,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess945.2px,4,0.0,0,,0,0.0,0.0,,945.201,1106.858,945.201,,180.0,0.0,,-0.67,298.01
