image_id,dataset,domain,role,final_rank,class_score,class_logit,level,flat,iou_to_gt,fg_mask,target_score,align_metric,tal_overlap_ciou,kp_error_px,kp8_error_px,kp_p90_px,assigned_is_top1_candidate
1778652124170068224,REAL,DAY,ASSIGNED,-1,0.9560421549641853,3.079570770263672,P5,6971,,1,0.9278526902198792,0.6238967180252075,0.9278526902198792,,,,1
1778652125245035520,REAL,DAY,Rplus,0,0.9525381326675415,2.999204635620117,P5,6990,0.89673082961138,1,0.8966654539108276,0.507252037525177,0.8966654539108276,5.227384028085734,4.345589379620124,12.894372548661424,
1778652125245035520,REAL,DAY,RW,1,0.08293362706899643,-2.403139114379883,P5,7094,0.0,0,0.0,0.0,0.0,229.08053660057652,229.49516704497364,321.29349864995413,
1778652125245035520,REAL,DAY,ASSIGNED,-1,0.9525381832196126,2.999204635620117,P5,6990,,1,0.8966654539108276,0.507252037525177,0.8966654539108276,,,,1
1778652126319943168,REAL,DAY,Rplus,0,0.9183308482170105,2.419881820678711,P5,6990,0.838059308655497,1,0.8380082249641418,0.33188608288764954,0.8380081653594971,9.819989827491248,10.214753346999066,12.766661624981534,
1778652126319943168,REAL,DAY,ASSIGNED,-1,0.9183308816270751,2.419881820678711,P5,6990,,1,0.8380082249641418,0.33188608288764954,0.8380081653594971,,,,1
1778652127361815808,REAL,DAY,Rplus,0,0.949044406414032,2.92449951171875,P5,6990,0.9299280708502196,1,0.9298382997512817,0.6296333074569702,0.929838240146637,10.85043099418669,11.13837224818898,23.407669276580865,
1778652127361815808,REAL,DAY,ASSIGNED,-1,0.9490443341134821,2.92449951171875,P5,6990,,1,0.9298382997512817,0.6296333074569702,0.929838240146637,,,,1
1778652128369383168,REAL,DAY,Rplus,0,0.9551100134849548,3.0576114654541016,P5,6991,0.8693599683718771,1,0.8691624999046326,0.42133986949920654,0.8691624999046326,12.155842850401536,12.273772369430311,30.913094739532067,
1778652128369383168,REAL,DAY,ASSIGNED,-1,0.9551100056180732,3.0576114654541016,P5,6991,,1,0.8691624999046326,0.42133986949920654,0.8691624999046326,,,,1
1778652130452698368,REAL,DAY,Rplus,0,0.958954930305481,3.1511735916137695,P5,6989,0.9033304706998428,1,0.903164803981781,0.5314974188804626,0.903164803981781,10.320081415123237,10.54325631565763,22.681274536787562,
1778652130452698368,REAL,DAY,ASSIGNED,-1,0.9589549406224155,3.1511735916137695,P5,6989,,1,0.903164803981781,0.5314974188804626,0.903164803981781,,,,1
1778652132535256576,REAL,DAY,Rplus,0,0.9606547355651855,3.1952390670776367,P5,6991,0.8542636559568375,1,0.8537542223930359,0.37956035137176514,0.8537542223930359,12.375223926061942,14.166740159641014,28.288568413798505,
1778652132535256576,REAL,DAY,ASSIGNED,-1,0.9606547221117641,3.1952390670776367,P5,6991,,1,0.8537542223930359,0.37956035137176514,0.8537542223930359,,,,1
1778652134517495552,REAL,DAY,Rplus,0,0.957534909248352,3.1156787872314453,P5,7011,0.9035570747210758,1,0.9032154679298401,0.5312824845314026,0.9032154679298401,12.157521287528091,10.796459679793344,15.569334643630718,
1778652134517495552,REAL,DAY,ASSIGNED,-1,0.9575348711395361,3.1156787872314453,P5,7011,,1,0.9032154679298401,0.5312824845314026,0.9032154679298401,,,,1
1778652136533958400,REAL,DAY,Rplus,0,0.9508693218231201,2.962892532348633,P5,7011,0.965758350033484,1,0.965701162815094,0.7908912897109985,0.9657011032104492,9.436731997293986,8.153776388057622,20.661455520943356,
1778652136533958400,REAL,DAY,ASSIGNED,-1,0.9508693022720405,2.962892532348633,P5,7011,,1,0.965701162815094,0.7908912897109985,0.9657011032104492,,,,1
1778652138515809024,REAL,DAY,Rplus,0,0.9462515711784363,2.868194580078125,P5,7010,0.9491084786126337,1,0.9489774107933044,0.7104582190513611,0.9489774107933044,219.96702177758868,245.17993179873903,283.11438878646425,
1778652138515809024,REAL,DAY,RW,1,0.003200867213308811,-5.7411274909973145,P5,7006,0.4750588169251818,0,0.0,0.0,0.4226539134979248,196.18713665928357,205.16882517665607,282.4209378438045,
1778652138515809024,REAL,DAY,ASSIGNED,-1,0.9462516009200849,2.868194580078125,P5,7010,,1,0.9489774107933044,0.7104582190513611,0.9489774107933044,,,,1
1778652140531310080,REAL,DAY,Rplus,0,0.5994977355003357,0.40337276458740234,P5,7030,0.8603825209656866,1,0.8589752912521362,0.31101247668266296,0.8589752912521362,11.252308748964674,11.886732008873238,45.56964873778762,
1778652140531310080,REAL,DAY,RW,2,0.0018790781032294035,-6.275093078613281,P5,7026,0.37522597999478213,0,0.0,0.0,0.29482465982437134,43.63589930115833,34.401853967226046,182.06149328596138,
1778652140531310080,REAL,DAY,ASSIGNED,-1,0.5994977247823101,0.40337276458740234,P5,7030,,1,0.8589752912521362,0.31101247668266296,0.8589752912521362,,,,1
1778652142480077056,REAL,DAY,Rplus,0,0.1829357147216797,-1.4965829849243164,P5,7029,0.7451067887313372,1,0.739334762096405,0.06985475867986679,0.739334762096405,41.83796949519475,39.157703170701424,86.362986595284,
1778652142480077056,REAL,DAY,ASSIGNED,-1,0.18293571614621723,-1.4965829849243164,P5,7029,,1,0.739334762096405,0.06985475867986679,0.739334762096405,,,,1
1778652144496057088,REAL,DAY,Rplus,0,0.7921882271766663,1.3381662368774414,P5,7009,0.6332868675782743,1,0.6123945116996765,0.04694635793566704,0.6123945116996765,64.19652422244201,60.9810294880219,147.99853502989313,
1778652144496057088,REAL,DAY,RW,1,0.002305638510733843,-6.070089340209961,P5,7007,0.42519320006570205,0,0.0,0.0,0.3621788024902344,75.70179346320653,64.70569128544753,215.9986911155908,
1778652144496057088,REAL,DAY,ASSIGNED,-1,0.7921882190799785,1.3381662368774414,P5,7009,,1,0.6123945116996765,0.04694635793566704,0.6123945116996765,,,,1
1778652146612550912,REAL,DAY,Rplus,0,0.332309752702713,-0.6977567672729492,P5,7029,0.8187341640806651,1,0.8169037103652954,0.17131544649600983,0.8169036507606506,19.0167536119472,18.33857880447026,53.01208142048635,
1778652146612550912,REAL,DAY,ASSIGNED,-1,0.3323097761476711,-0.6977567672729492,P5,7029,,1,0.8169037103652954,0.17131544649600983,0.8169036507606506,,,,1
1778652148628229376,REAL,DAY,Rplus,0,0.37286293506622314,-0.5199542045593262,P5,7030,0.6240552935595353,1,0.621254026889801,0.03510668873786926,0.621254026889801,37.001117043397464,38.1186044103574,52.84412064992309,
1778652148628229376,REAL,DAY,RW,2,0.0015488805947825313,-6.468672752380371,P5,6944,0.0,0,0.0,0.0,0.0,297.1844600896471,326.4748258398404,438.81982145767347,
1778652148628229376,REAL,DAY,ASSIGNED,-1,0.3728629496388808,-0.5199542045593262,P5,7030,,1,0.621254026889801,0.03510668873786926,0.621254026889801,,,,1
1778652150610404864,REAL,DAY,Rplus,0,0.7616998553276062,1.1620216369628906,P5,7028,0.7157071081309893,1,0.7146995067596436,0.11631421744823456,0.7146995067596436,40.50249250089346,34.106924081603005,62.28559268722904,
1778652150610404864,REAL,DAY,RW,1,0.00244748592376709,-6.0102434158325195,P5,6945,0.0,0,0.0,0.0,0.0,206.6122391646462,232.108702117512,280.3229383105468,
1778652150610404864,REAL,DAY,ASSIGNED,-1,0.7616998613843958,1.1620216369628906,P5,7028,,1,0.7146995067596436,0.11631421744823456,0.7146995067596436,,,,1
1778652152626116352,REAL,DAY,Rplus,0,0.08877607434988022,-2.328671455383301,P5,7010,0.7158993225350122,1,0.7137153744697571,0.03938204422593117,0.7137153744697571,41.392462584616105,41.02001905725502,74.9084619337894,
1778652152626116352,REAL,DAY,RW,2,0.010094336234033108,-4.585635185241699,P5,7007,0.49205027817562724,0,0.0,0.0,0.4626278579235077,69.522903321313,94.22212498123392,143.0622651878296,
1778652152626116352,REAL,DAY,ASSIGNED,-1,0.08877607952270124,-2.328671455383301,P5,7010,,1,0.7137153744697571,0.03938204422593117,0.7137153744697571,,,,1
1778652154608392192,REAL,DAY,Rplus,0,0.7981818318367004,1.374969482421875,P5,7011,0.6597216281606219,1,0.6541869640350342,0.0700264647603035,0.6541869640350342,64.45779966953071,54.63552223353255,111.9555561321925,
1778652154608392192,REAL,DAY,RW,2,0.001828810665756464,-6.3022589683532715,P5,7008,0.3919928848739796,0,0.0,0.0,0.3465569317340851,82.21171343392572,93.23499490672171,196.32128235024624,
1778652154608392192,REAL,DAY,ASSIGNED,-1,0.7981818605671267,1.374969482421875,P5,7011,,1,0.6541869640350342,0.0700264647603035,0.6541869640350342,,,,1
1778652156557165568,REAL,DAY,Rplus,0,0.9383516907691956,2.7226791381835938,P5,7010,0.813107299760004,1,0.8114609718322754,0.2765595316886902,0.8114609718322754,20.363541384122303,21.527824493091845,40.35556444401541,
1778652156557165568,REAL,DAY,ASSIGNED,-1,0.9383516968694905,2.7226791381835938,P5,7010,,1,0.8114609718322754,0.2765595316886902,0.8114609718322754,,,,1
1778652158404883456,REAL,DAY,Rplus,0,0.9434580206871033,2.8145694732666016,P5,7011,0.9124889149022992,1,0.9119178652763367,0.558593213558197,0.9119178652763367,22.23144105174113,18.43704838057979,34.04371696811007,
1778652158404883456,REAL,DAY,ASSIGNED,-1,0.9434580689615556,2.8145694732666016,P5,7011,,1,0.9119178652763367,0.558593213558197,0.9119178652763367,,,,1
1778652166837872128,REAL,DAY,Rplus,0,0.9366981983184814,2.694446563720703,P5,7029,0.9134810290649606,1,0.912727952003479,0.5595616698265076,0.912727952003479,281.24319603423316,281.90124584523323,315.06821420085487,
1778652166837872128,REAL,DAY,RW,2,0.00411266041919589,-5.489563941955566,P5,6950,0.030987397529825357,0,0.0,0.0,0.0,248.85518891216242,281.35312961726146,337.79423298752715,
1778652166837872128,REAL,DAY,ASSIGNED,-1,0.9366981554110717,2.694446563720703,P5,7029,,1,0.912727952003479,0.5595616698265076,0.912727952003479,,,,1
1778652168786111744,REAL,DAY,Rplus,0,0.7173352837562561,0.9312820434570312,P5,7009,0.9375124126833225,1,0.937061607837677,0.5734161734580994,0.937061607837677,21.050908093124278,21.81510431168932,26.418526403790736,
