split,arm,id,available,centroid_translation_cm,equivalent_rotation_deg,body_extent_IoU
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13542,True,119.6094905156505,179.6119964479362,0.0
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f1355,True,7.647291760280918,177.97175393150388,0.5315937238116323
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f1356,True,18.87314985508403,1.2450427964130857,0.1849459200859171
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13568,True,1.5633669492444398,177.78683840186736,0.9060139588641081
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13578,True,15.57202406902372,5.097853695371806,0.061708622392474384
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13594,True,10.262080583007787,3.555106666500353,0.2923277477133125
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13618,True,68.11636235210034,177.79307997768828,0.0
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13619,True,1.2225006604107111,1.0499325958204302,0.8681072531492808
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13625,True,3.526329922058897,2.186585157568554,0.8382642876990054
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13635,True,6.874817892888152,0.30873432109555976,0.5693457363303439
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13644,True,2.913660813452429,3.619504475113955,0.7478077125890177
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13706,True,14.131213521485176,179.96051241219817,0.13584248390841844
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13712,True,123.71766509166811,176.49624121026767,0.0
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13716,True,2.030697504957214,8.300952014743892,0.5807724183878796
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13778,True,13.81903996118525,6.696787736796813,0.0715282096328751
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13781,True,9.871419699571671,4.838931236718315,0.5226240430926221
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f13787,True,13.043945774354631,3.386836598427751,0.21285062024987744
