split,arm,id,evaluable,detected,matched,C,session,E_sym,E_fixed,frame_mean_px,branch,annotated_corners,center_error_px,outside_raw_corners
RECT_SYNTH_VAL,R0,G38__G__f0008,True,True,True,1,,0.0017700499579277266,0.0017700499579277266,1.9496278718614297,0,8,2.218099910786202,0
RECT_SYNTH_VAL,R0,G38__G__f0032,True,True,True,2,,0.0019331533468162204,0.0019331533468162204,1.5465226774529763,0,8,1.5849344595907544,2
RECT_SYNTH_VAL,R0,G38__G__f0039,True,True,True,1,,0.002565141972542898,0.002565141972542898,2.0521135780343185,0,8,0.5620746875555286,0
RECT_SYNTH_VAL,R0,G38__G__f0062,True,True,True,2,,0.001098637385973448,0.001098637385973448,0.8789099087787585,0,8,0.519703034375914,0
RECT_SYNTH_VAL,R0,G38__G__f0127,True,True,True,2,,0.0029315082824523803,0.0029315082824523803,2.5367288224390627,0,8,1.9955410836693561,0
RECT_SYNTH_VAL,R0,G38__G__f0131,True,True,True,1,,0.00422905158846876,0.00422905158846876,3.6595349637135715,0,8,4.040887992183686,0
RECT_SYNTH_VAL,R0,G38__G__f0140,True,True,True,1,,0.0037491683015656446,0.0037491683015656446,3.2442764523934002,0,8,2.528624162542622,0
RECT_SYNTH_VAL,R0,G38__G__f0141,True,True,True,1,,0.0024621068536365026,0.0024621068536365026,2.7118964206923097,0,8,3.1417894583497263,0
RECT_SYNTH_VAL,R0,G38__G__f0156,True,True,True,1,,0.008975858316483431,0.008975858316483431,9.88649132151209,0,8,4.167214808352547,0
RECT_SYNTH_VAL,R0,G38__G__f0175,True,True,True,2,,0.0031631301336101894,0.0031631301336101894,2.737158693047231,0,8,0.5207971001182495,0
RECT_SYNTH_VAL,R0,G38__G__f0190,True,True,True,1,,0.0012482111632920816,0.0012482111632920816,0.9985689306336654,0,8,0.4450481805710255,0
RECT_SYNTH_VAL,R0,G38__G__f0195,True,True,True,1,,0.001850068555189319,0.001850068555189319,2.0377646426851745,0,8,1.3760218096536985,0
RECT_SYNTH_VAL,R0,G38__G__f0231,True,True,True,1,,0.000865074298476111,0.000865074298476111,0.9528391873834695,0,8,0.594911381390375,0
RECT_SYNTH_VAL,R0,G38__G__f0240,True,True,True,2,,0.002399802544994512,0.002399802544994512,1.9198420359956097,0,8,1.9645078180741147,1
RECT_SYNTH_VAL,R0,G38__G__f0260,True,True,True,2,,0.0026641568995366877,0.0026641568995366877,2.109904618984198,0,8,0.7422645854302756,1
RECT_SYNTH_VAL,R0,G38__G__f0284,True,True,True,1,,0.00722541436865082,0.00722541436865082,5.780331494920656,0,8,1.418320057635856,2
RECT_SYNTH_VAL,R0,G38__G__f0288,True,True,True,2,,0.0033965035443920735,0.0033965035443920735,2.7172028355136586,0,8,3.4565511856434092,2
RECT_SYNTH_VAL,R0,G38__G__f0305,True,True,True,1,,0.003153939385545118,0.003153939385545118,2.5231515084360945,0,8,0.33178240623325017,1
RECT_SYNTH_VAL,R0,G38__G__f0335,True,True,True,2,,0.0024841830475593675,0.0024841830475593675,2.7362123236327127,0,8,1.796269877213429,0
RECT_SYNTH_VAL,R0,G38__G__f0337,True,True,True,1,,0.00337262138887303,0.00337262138887303,3.7147859197606583,0,8,3.214196920907529,0
RECT_SYNTH_VAL,R0,G38__G__f0338,True,True,True,1,,0.0032324018275932762,0.0032324018275932762,2.585921462074621,0,8,1.7191577400579705,0
RECT_SYNTH_VAL,R0,G38__G__f0348,True,True,True,1,,0.007602302865164111,0.007602302865164111,6.020716697622438,0,8,2.2421712439379595,1
RECT_SYNTH_VAL,R0,G38__G__f0349,True,True,True,2,,0.0021823369939638322,0.0021823369939638322,1.7458695951710657,0,8,0.8246695436029038,2
RECT_SYNTH_VAL,R0,G38__G__f0421,True,True,True,2,,0.00111222269291853,0.00111222269291853,1.225061672479236,0,8,0.40446268473242614,0
RECT_SYNTH_VAL,R0,G38__G__f0453,True,True,True,2,,0.0036307750392152705,0.0036307750392152705,2.9046200313722164,0,8,0.9838923725477094,2
RECT_SYNTH_VAL,R0,G38__G__f0462,True,True,True,2,,0.004096679896895348,0.004096679896895348,3.277343917516278,0,8,2.3443739479399532,4
RECT_SYNTH_VAL,R0,G38__G__f0482,True,True,True,2,,0.0017637217793283538,0.0017637217793283538,1.410977423462683,0,8,0.6905135478911731,2
RECT_SYNTH_VAL,R0,G38__G__f0490,True,True,True,1,,0.002534520364736206,0.002534520364736206,2.1932023521033797,0,8,1.3398004950973257,0
RECT_SYNTH_VAL,R0,G38__G__f0491,True,True,True,2,,0.00114022056278406,0.00114022056278406,1.2559000266161395,0,8,0.43796329767570735,0
RECT_SYNTH_VAL,R0,G38__G__f0492,True,True,True,1,,0.008998153475229588,0.008998153475229588,9.911048404042106,0,8,7.382290527087792,0
RECT_SYNTH_VAL,R0,G38__G__f0538,True,True,True,1,,0.007494666699919527,0.007494666699919527,5.995733359935622,0,8,2.6922430725832336,0
RECT_SYNTH_VAL,R0,G38__G__f0548,True,True,True,2,,0.002410771045912055,0.002410771045912055,2.655352411233234,0,8,1.2470882944564383,0
RECT_SYNTH_VAL,R0,G38__G__f0553,True,True,True,1,,0.004535090473164425,0.004535090473164425,3.62807237853154,0,8,1.614631852620943,0
RECT_SYNTH_VAL,R0,G38__G__f0569,True,True,True,2,,0.005844457063594599,0.005844457063594599,4.675565650875679,0,6,3.1052108707484267,2
RECT_SYNTH_VAL,R0,G38__G__f0586,True,True,True,1,,0.0011547583405330966,0.0011547583405330966,0.9238066724264773,0,8,1.156146491095758,0
RECT_SYNTH_VAL,R0,G38__G__f0588,True,True,True,1,,0.004919201078469079,0.004919201078469079,3.935360862775263,0,8,3.3189839140806097,0
RECT_SYNTH_VAL,R0,G38__G__f0591,True,True,True,1,,0.004585069677749573,0.004585069677749573,5.050241434220734,0,8,2.2889157749353606,0
RECT_SYNTH_VAL,R0,G38__G__f0622,True,True,True,1,,0.0032125139208961533,0.0032125139208961533,2.5700111367169227,0,8,2.2641637372984342,2
RECT_SYNTH_VAL,R0,G38__G__f0626,True,True,True,1,,0.0019460815188529332,0.0019460815188529332,1.541217931369452,0,8,0.8023394346353283,0
RECT_SYNTH_VAL,R0,G38__G__f0717,True,True,True,1,,0.00685785843390277,0.00685785843390277,5.934326453594306,0,8,4.724093018945929,2
RECT_SYNTH_VAL,R0,G38__G__f0725,True,True,True,2,,0.0019376079354938278,0.0019376079354938278,2.1341852069538563,0,8,1.5623445669671692,0
RECT_SYNTH_VAL,R0,G38__G__f0747,True,True,True,1,,0.006736605008006449,0.006736605008006449,7.420057737074863,0,8,0.3180414397578431,2
RECT_SYNTH_VAL,R0,G38__G__f0748,True,True,True,1,,0.015278103753273441,0.015278103753273441,16.828122151673668,0,8,15.745428366042788,0
RECT_SYNTH_VAL,R0,G38__G__f0757,True,True,True,1,,0.004364886557306491,0.004364886557306491,3.777077350548489,0,8,1.0759855730284718,1
RECT_SYNTH_VAL,R0,G38__G__f0796,True,True,True,1,,0.002133312179573014,0.002133312179573014,1.8460239480053624,0,8,0.8111584644736995,1
RECT_SYNTH_VAL,R0,G38__G__f0839,True,True,True,2,,0.0024233051559161395,0.0024233051559161395,2.0969642389804557,0,8,1.5302371178067848,0
RECT_SYNTH_VAL,R0,G38__G__f0868,True,True,True,2,,0.10436415536632944,0.10436415536632944,82.65219420901852,0,8,1.8957668886007792,0
RECT_SYNTH_VAL,R0,G38__G__f0893,True,True,True,2,,0.0018908839562324542,0.0018908839562324542,1.5127071649859634,0,8,0.26444962147807616,1
RECT_SYNTH_VAL,R0,G38__G__f0904,True,True,True,1,,0.0028080665113953285,0.0028080665113953285,2.246453209116263,0,8,1.0317724344714558,2
RECT_SYNTH_VAL,R0,G38__G__f0912,True,True,True,1,,0.0010589712488390207,0.0010589712488390207,0.8386624412719375,0,8,0.5242282886461643,0
RECT_SYNTH_VAL,R0,G38__G__f0916,True,True,True,2,,0.01888451883849522,0.01888451883849522,15.107615070796177,0,8,3.924125163283085,0
RECT_SYNTH_VAL,R0,G38__G__f0953,True,True,True,1,,0.001038021003388572,0.001038021003388572,0.8304168027108576,0,8,0.8215147177210167,0
RECT_SYNTH_VAL,R0,G38__G__f0962,True,True,True,2,,0.002288251551123405,0.002288251551123405,2.520402874460845,0,8,4.021738842050875,0
RECT_SYNTH_VAL,R0,G38__G__f0973,True,True,True,1,,0.0023030463693293566,0.0023030463693293566,1.8424370954634854,0,8,0.7897848091223862,0
RECT_SYNTH_VAL,R0,G38__G__f0975,True,True,True,2,,0.0022558718577849928,0.0022558718577849928,2.484738145150718,0,8,1.7110593777425942,0
RECT_SYNTH_VAL,R0,G38__G__f0988,True,True,True,2,,0.002233287879511876,0.002233287879511876,1.7866303036095008,0,8,1.3568427484233592,2
RECT_SYNTH_VAL,R0,G38__G__f10025,True,True,True,2,,0.003059187580641395,0.003059187580641395,3.369553128010824,0,8,2.153485928115661,0
RECT_SYNTH_VAL,R0,G38__G__f10089,True,True,True,2,,0.0023093315393884826,0.0023093315393884826,2.54362150310804,0,8,1.8464951963959335,1
RECT_SYNTH_VAL,R0,G38__G__f10093,True,True,True,1,,0.005527735506904122,0.005527735506904122,4.783328113762977,0,8,3.060830769095849,1
RECT_SYNTH_VAL,R0,G38__G__f10099,True,True,True,1,,0.007251111396604309,0.007251111396604309,5.800889117283447,0,8,3.275109324064945,2
RECT_SYNTH_VAL,R0,G38__G__f10125,True,True,True,2,,0.023355525582373495,0.023355525582373495,20.21029081263806,0,8,4.501289846852677,0
RECT_SYNTH_VAL,R0,G38__G__f10140,True,True,True,1,,0.0016950611877166752,0.0016950611877166752,1.8670312220746401,0,8,1.1893120345442842,2
RECT_SYNTH_VAL,R0,G38__G__f10151,True,True,True,1,,0.002191153012917373,0.002191153012917373,1.896075489710639,0,8,0.33184696688521137,0
RECT_SYNTH_VAL,R0,G38__G__f10197,True,True,True,1,,0.0017288857797377389,0.0017288857797377389,1.383108623790191,0,8,0.4278791750803247,0
RECT_SYNTH_VAL,R0,G38__G__f10209,True,True,True,2,,0.0013840898315890914,0.0013840898315890914,1.0961432223705523,0,8,0.4453103581694192,0
RECT_SYNTH_VAL,R0,G38__G__f10213,True,True,True,2,,0.0021672524774958065,0.0021672524774958065,2.3871280110270687,0,8,4.86672357696782,0
RECT_SYNTH_VAL,R0,G38__G__f10215,True,True,True,1,,0.00285593998876162,0.00285593998876162,2.4713371365907366,0,8,0.1358416750542451,0
RECT_SYNTH_VAL,R0,G38__G__f10263,True,True,True,1,,0.004191498065735415,0.004191498065735415,3.3531984525883316,0,8,0.9529719703779084,0
RECT_SYNTH_VAL,R0,G38__G__f10285,True,True,True,1,,0.002889893438954106,0.002889893438954106,2.5007181539462375,0,8,2.23021202328095,1
RECT_SYNTH_VAL,R0,G38__G__f10328,True,True,True,2,,0.002269975570522513,0.002269975570522513,1.8159804564180102,0,8,0.33330647108649625,0
RECT_SYNTH_VAL,R0,G38__G__f10338,True,True,True,1,,0.003388102561544771,0.003388102561544771,2.683240332218678,0,8,2.4458702977697193,0
RECT_SYNTH_VAL,R0,G38__G__f10347,True,True,True,1,,0.005037172408546292,0.005037172408546292,5.548211607863673,0,8,2.939488994828717,0
RECT_SYNTH_VAL,R0,G38__G__f10348,True,True,True,1,,0.0018215987412993778,0.0018215987412993778,1.44263260128251,0,8,0.9593068457642233,0
RECT_SYNTH_VAL,R0,G38__G__f10349,True,True,True,2,,0.003279320166701718,0.003279320166701718,3.6120189541113463,0,8,2.1697743471787687,1
RECT_SYNTH_VAL,R0,G38__G__f10365,True,True,True,2,,0.0031170096298969024,0.0031170096298969024,2.493607703917522,0,8,0.6136775934579186,2
RECT_SYNTH_VAL,R0,G38__G__f10372,True,True,True,2,,0.007502311600897148,0.007502311600897148,6.001849280717718,0,8,4.009668687355273,3
RECT_SYNTH_VAL,R0,G38__G__f1041,True,True,True,1,,0.005904142376604102,0.005904142376604102,4.675842204978134,0,8,2.216922179525548,3
RECT_SYNTH_VAL,R0,G38__G__f10451,True,True,True,1,,0.004484598742878108,0.004484598742878108,3.5876789943024865,0,8,3.2268706500516817,0
RECT_SYNTH_VAL,R0,G38__G__f10456,True,True,True,2,,0.003039543657282753,0.003039543657282753,2.431634925826202,0,8,2.1056002169401653,2
RECT_SYNTH_VAL,R0,G38__G__f10467,True,True,True,1,,0.017110807569792087,0.017110807569792087,13.551068231879466,0,8,10.40786444627844,0
RECT_SYNTH_VAL,R0,G38__G__f10485,True,True,True,2,,0.0013869577071763525,0.0013869577071763525,1.109566165741082,0,8,0.80333670206573,0
RECT_SYNTH_VAL,R0,G38__G__f10492,True,True,True,2,,0.0028427211850148336,0.0028427211850148336,2.274176948011867,0,8,0.346703679127203,0
RECT_SYNTH_VAL,R0,G38__G__f10501,True,True,True,2,,0.004209266321020573,0.004209266321020573,4.636311479681078,0,8,2.2090800308716845,0
RECT_SYNTH_VAL,R0,G38__G__f1053,True,True,True,2,,0.002396987065251186,0.002396987065251186,1.9175896522009488,0,8,0.5726278089131659,0
RECT_SYNTH_VAL,R0,G38__G__f1055,True,True,True,1,,0.0172595042803131,0.0172595042803131,13.80760342425048,0,6,8.62446352438755,2
RECT_SYNTH_VAL,R0,G38__G__f10555,True,True,True,2,,0.002740442946118551,0.002740442946118551,3.018470707603007,0,8,1.3461970119703304,2
RECT_SYNTH_VAL,R0,G38__G__f10594,True,True,True,1,,0.0013504578022162342,0.0013504578022162342,1.0695080140117863,0,8,0.1667065234379656,0
RECT_SYNTH_VAL,R0,G38__G__f10611,True,True,True,2,,0.0016400974201944418,0.0016400974201944418,1.3120779361555535,0,8,0.8705416810303751,2
RECT_SYNTH_VAL,R0,G38__G__f10638,True,True,True,1,,0.003652656472989323,0.003652656472989323,2.9221251783914584,0,8,2.7915680177852353,2
RECT_SYNTH_VAL,R0,G38__G__f10673,True,True,True,1,,0.0012722818538281817,0.0012722818538281817,1.40135940908185,0,8,0.2927734699952656,0
RECT_SYNTH_VAL,R0,G38__G__f10682,True,True,True,2,,0.005984558772603807,0.005984558772603807,4.787647018083046,0,8,3.975408922856783,0
RECT_SYNTH_VAL,R0,G38__G__f10686,True,True,True,2,,0.0009363207152539199,0.0009363207152539199,0.7490565722031359,0,8,0.27503937444789744,0
RECT_SYNTH_VAL,R0,G38__G__f10724,True,True,True,1,,0.0007706758602532412,0.0007706758602532412,0.616540688202593,0,8,0.41822603515642404,0
RECT_SYNTH_VAL,R0,G38__G__f10745,True,True,True,2,,0.0017685170846392297,0.0017685170846392297,1.4148136677113838,0,8,1.0391563439476277,0
RECT_SYNTH_VAL,R0,G38__G__f10771,True,True,True,2,,0.005590844858012814,0.005590844858012814,4.472675886410251,0,8,3.877204829022663,2
RECT_SYNTH_VAL,R0,G38__G__f1079,True,True,True,1,,0.006271408122432272,0.006271408122432272,5.017126497945817,0,8,3.086965388092613,2
RECT_SYNTH_VAL,R0,G38__G__f10793,True,True,True,2,,0.0024693792263160612,0.0024693792263160612,2.719906601651965,0,8,1.7346718154366574,0
RECT_SYNTH_VAL,R0,G38__G__f10806,True,True,True,1,,0.009311738690371942,0.009311738690371942,7.449390952297553,0,8,4.74655447452325,2
RECT_SYNTH_VAL,R0,G38__G__f10813,True,True,True,2,,0.0033691785072187397,0.0033691785072187397,2.6953428057749917,0,8,2.423877990449154,1
RECT_SYNTH_VAL,R0,G38__G__f10833,True,True,True,1,,0.001324777538617531,0.001324777538617531,1.459180969292269,0,8,0.6483224348732334,0
RECT_SYNTH_VAL,R0,G38__G__f10838,True,True,True,2,,0.0023409195456855487,0.0023409195456855487,1.8727356365484389,0,8,0.5748020326952948,0
RECT_SYNTH_VAL,R0,G38__G__f10917,True,True,True,2,,0.002194448478331111,0.002194448478331111,1.8989271623968196,0,8,1.7340988427181827,0
RECT_SYNTH_VAL,R0,G38__G__f10921,True,True,True,1,,0.005072337060350807,0.005072337060350807,4.0170860036584415,0,8,1.6616296120758414,3
RECT_SYNTH_VAL,R0,G38__G__f10993,True,True,True,2,,0.0034811860632299983,0.0034811860632299983,2.7849488505839988,0,8,3.286629599814965,2
RECT_SYNTH_VAL,R0,G38__G__f1100,True,True,True,2,,0.0013772837278728906,0.0013772837278728906,1.1018269822983124,0,8,1.0852216146413434,2
RECT_SYNTH_VAL,R0,G38__G__f11018,True,True,True,2,,0.001348652143181565,0.001348652143181565,1.1670322692013282,0,8,0.520403136240203,0
RECT_SYNTH_VAL,R0,G38__G__f11022,True,True,True,2,,0.002565329668749847,0.002565329668749847,2.052263734999878,0,8,0.6614627814765779,0
RECT_SYNTH_VAL,R0,G38__G__f11070,True,True,True,1,,0.15755907928406343,0.15755907928406343,126.04726342725075,0,8,4.1940805566138835,0
RECT_SYNTH_VAL,R0,G38__G__f11072,True,True,True,1,,0.0036498519107523476,0.0036498519107523476,2.919881528601878,0,8,3.473379747665244,0
RECT_SYNTH_VAL,R0,G38__G__f11077,True,True,True,1,,0.0027996577137224736,0.0027996577137224736,3.083693025667726,0,8,2.145062242039773,1
RECT_SYNTH_VAL,R0,G38__G__f11096,True,True,True,1,,0.0013265330308322313,0.0013265330308322313,1.4611145624856623,0,8,1.1219927892523935,0
RECT_SYNTH_VAL,R0,G38__G__f11129,True,True,True,2,,0.002622022680821229,0.002622022680821229,2.0976181446569835,0,8,0.29175934709826434,0
RECT_SYNTH_VAL,R0,G38__G__f11133,True,True,True,2,,0.0015958608603720383,0.0015958608603720383,1.380949958538591,0,8,2.083617461419684,0
RECT_SYNTH_VAL,R0,G38__G__f11175,True,True,True,1,,0.0018644461112609604,0.0018644461112609604,1.4915568890087683,0,8,0.45079283563048944,0
RECT_SYNTH_VAL,R0,G38__G__f11201,True,True,True,1,,0.001715168110235666,0.001715168110235666,1.372134488188533,0,8,1.2394886666067244,0
RECT_SYNTH_VAL,R0,G38__G__f11268,True,True,True,1,,0.002922989170608253,0.002922989170608253,2.5293569597409635,0,8,1.333970217619237,0
RECT_SYNTH_VAL,R0,G38__G__f11295,True,True,True,2,,0.0038977367591191262,0.0038977367591191262,3.0868500248915964,0,8,2.097673014017983,2
RECT_SYNTH_VAL,R0,G38__G__f11296,True,True,True,2,,0.004618046042280551,0.004618046042280551,3.657305873007669,0,8,1.8268787652943281,0
RECT_SYNTH_VAL,R0,G38__G__f11314,True,True,True,2,,0.004322840022300844,0.004322840022300844,4.761407640122626,0,8,2.2137651965157334,2
RECT_SYNTH_VAL,R0,G38__G__f11315,True,True,True,2,,0.0013421049097178319,0.0013421049097178319,1.0628928606522667,0,8,0.6763183749633551,0
RECT_SYNTH_VAL,R0,G38__G__f11321,True,True,True,2,,0.0021500595957000086,0.0021500595957000086,1.7200476765600068,0,8,0.6646687952055325,1
RECT_SYNTH_VAL,R0,G38__G__f11345,True,True,True,1,,0.004868173190066577,0.004868173190066577,3.8945385520532616,0,8,0.682095189336862,2
RECT_SYNTH_VAL,R0,G38__G__f11350,True,True,True,1,,0.002420916190153281,0.002420916190153281,1.9367329521226249,0,8,0.9732585431466437,0
RECT_SYNTH_VAL,R0,G38__G__f11370,True,True,True,1,,0.08246003873890885,0.08246003873890885,65.96803099112708,0,8,1.8290810350092224,0
RECT_SYNTH_VAL,R0,G38__G__f11376,True,True,True,2,,0.011701193370979137,0.011701193370979137,9.36095469678331,0,8,7.882040641784083,0
RECT_SYNTH_VAL,R0,G38__G__f11409,True,True,True,2,,0.003489944068645947,0.003489944068645947,2.7919552549167577,0,8,2.1142512221144734,2
RECT_SYNTH_VAL,R0,G38__G__f1142,True,True,True,2,,0.007216493134942885,0.007216493134942885,7.948632234907682,0,8,3.85219841016963,2
RECT_SYNTH_VAL,R0,G38__G__f11447,True,True,True,1,,0.0019239822150393638,0.0019239822150393638,1.539185772031491,0,8,1.1034787385251577,0
RECT_SYNTH_VAL,R0,G38__G__f11449,True,True,True,1,,0.008612462612444747,0.008612462612444747,6.889970089955797,0,8,9.738769480087727,2
RECT_SYNTH_VAL,R0,G38__G__f11463,True,True,True,1,,0.003455408791210848,0.003455408791210848,2.764327032968678,0,8,1.166473618613576,0
RECT_SYNTH_VAL,R0,G38__G__f11476,True,True,True,2,,0.001495130581009602,0.001495130581009602,1.6468169385576825,0,8,0.4918282798862677,0
RECT_SYNTH_VAL,R0,G38__G__f11506,True,True,True,1,,0.0032352879745404903,0.0032352879745404903,2.5622173537955355,0,8,2.109919174638208,1
RECT_SYNTH_VAL,R0,G38__G__f11535,True,True,True,2,,0.0024590160739033163,0.0024590160739033163,2.708492070274619,0,8,2.7901748238669106,2
RECT_SYNTH_VAL,R0,G38__G__f11538,True,True,True,2,,0.0013057516080578467,0.0013057516080578467,1.0446012864462773,0,8,0.20046307869438929,0
RECT_SYNTH_VAL,R0,G38__G__f11549,True,True,True,1,,0.001460705862414727,0.001460705862414727,1.6088997088473245,0,8,1.9260363825139188,0
RECT_SYNTH_VAL,R0,G38__G__f11569,True,True,True,1,,0.015121597252190887,0.015121597252190887,12.097277801752709,0,6,18.037086887335132,2
RECT_SYNTH_VAL,R0,G38__G__f1158,True,True,True,1,,0.009647802738016258,0.009647802738016258,7.718242190413006,0,7,7.588758450230181,2
RECT_SYNTH_VAL,R0,G38__G__f11645,True,True,True,1,,0.0023260569064767313,0.0023260569064767313,1.860845525181385,0,8,0.7903176704762762,1
RECT_SYNTH_VAL,R0,G38__G__f11646,True,True,True,2,,0.0017528219315873378,0.0017528219315873378,1.516773444263035,0,8,0.12631917779394022,0
RECT_SYNTH_VAL,R0,G38__G__f11659,True,True,True,2,,0.009420486022813476,0.009420486022813476,7.5363888182507806,0,8,7.811386752032922,1
RECT_SYNTH_VAL,R0,G38__G__f1167,True,True,True,1,,0.0023606276658179773,0.0023606276658179773,1.8885021326543818,0,8,2.484667338896818,0
RECT_SYNTH_VAL,R0,G38__G__f11716,True,True,True,2,,0.0010978170073609305,0.0010978170073609305,1.2091944784768425,0,8,1.1809200130095412,0
RECT_SYNTH_VAL,R0,G38__G__f11725,True,True,True,2,,0.0027371943982546793,0.0027371943982546793,2.1897555186037434,0,8,0.5270346802563612,1
RECT_SYNTH_VAL,R0,G38__G__f11747,True,True,True,2,,0.0017683741539138856,0.0017683741539138856,1.5302312846740231,0,8,1.2587537117656518,2
RECT_SYNTH_VAL,R0,G38__G__f11751,True,True,True,1,,0.0023025798276607064,0.0023025798276607064,1.8235501876057059,0,8,1.0209755677051087,2
RECT_SYNTH_VAL,R0,G38__G__f11753,True,True,True,1,,0.002999748181552652,0.002999748181552652,2.3997985452421213,0,8,1.7968785117604775,3
RECT_SYNTH_VAL,R0,G38__G__f11761,True,True,True,2,,0.0023637491442214777,0.0023637491442214777,1.890999315377182,0,8,0.6400211733696098,2
RECT_SYNTH_VAL,R0,G38__G__f11769,True,True,True,1,,0.010879290104049411,0.010879290104049411,8.703432083239528,0,8,7.344778668415325,0
RECT_SYNTH_VAL,R0,G38__G__f11779,True,True,True,1,,0.0038809664499302988,0.0038809664499302988,3.104773159944239,0,8,0.5171489940092455,2
RECT_SYNTH_VAL,R0,G38__G__f11808,True,True,True,2,,0.006520641149889758,0.006520641149889758,7.182183571312915,0,8,2.624950430794723,3
RECT_SYNTH_VAL,R0,G38__G__f11827,True,True,True,2,,0.0017321127000896515,0.0017321127000896515,1.4988530772133482,0,8,1.0241923336910828,2
RECT_SYNTH_VAL,R0,G38__G__f11860,True,True,True,2,,0.0014840233414673487,0.0014840233414673487,1.6345828297439566,0,8,0.7441035590614882,0
RECT_SYNTH_VAL,R0,G38__G__f11884,True,True,True,2,,0.00686016266021784,0.00686016266021784,5.488130128174272,0,8,6.175870341596516,0
RECT_SYNTH_VAL,R0,G38__G__f11928,True,True,True,2,,0.001198151055736721,0.001198151055736721,0.9585208445893767,0,8,0.4524902359891015,0
RECT_SYNTH_VAL,R0,G38__G__f11929,True,True,True,1,,0.001685294856105492,0.001685294856105492,1.8562740611088018,0,8,1.505129997829671,0
RECT_SYNTH_VAL,R0,G38__G__f12005,True,True,True,1,,0.0024682909204359208,0.0024682909204359208,2.718707883238663,0,8,1.172721251287198,1
RECT_SYNTH_VAL,R0,G38__G__f12009,True,True,True,1,,0.002327159865101118,0.002327159865101118,2.5632585763795035,0,8,0.7046220690098418,0
RECT_SYNTH_VAL,R0,G38__G__f12025,True,True,True,2,,0.0015381865680394703,0.0015381865680394703,1.694241109829216,0,8,1.116607875075086,0
RECT_SYNTH_VAL,R0,G38__G__f12046,True,True,True,2,,0.0032722245075457656,0.0032722245075457656,2.6177796060366125,0,8,1.3438551985893186,2
RECT_SYNTH_VAL,R0,G38__G__f12055,True,True,True,1,,0.0021273146107275154,0.0021273146107275154,1.8408340579252254,0,8,1.1489570315698043,0
RECT_SYNTH_VAL,R0,G38__G__f12064,True,True,True,2,,0.0027258222349837574,0.0027258222349837574,2.358742040648109,0,8,0.9987104164155299,0
RECT_SYNTH_VAL,R0,G38__G__f12079,True,True,True,1,,0.004907001457519642,0.004907001457519642,5.404834347187154,0,8,2.7523800984829307,1
RECT_SYNTH_VAL,R0,G38__G__f12099,True,True,True,2,,0.002186996510606496,0.002186996510606496,2.4088751470800087,0,8,2.661986485376091,0
RECT_SYNTH_VAL,R0,G38__G__f1213,True,True,True,1,,0.003505638577335466,0.003505638577335466,2.8045108618683727,0,8,1.3742547813049315,0
RECT_SYNTH_VAL,R0,G38__G__f12149,True,True,True,2,,0.002029799986492788,0.002029799986492788,1.6238399891942306,0,8,0.8650041175867281,0
RECT_SYNTH_VAL,R0,G38__G__f12150,True,True,True,1,,0.0022666932993773595,0.0022666932993773595,1.7951295072030207,0,8,1.2360014516787692,0
RECT_SYNTH_VAL,R0,G38__G__f1216,True,True,True,2,,0.005411101259660465,0.005411101259660465,4.328881007728372,0,8,6.722723665328972,2
RECT_SYNTH_VAL,R0,G38__G__f12160,True,True,True,2,,0.004865234767975588,0.004865234767975588,5.3588302772535545,0,8,3.332156593006909,2
RECT_SYNTH_VAL,R0,G38__G__f12173,True,True,True,1,,0.007565420691477193,0.007565420691477193,8.332959742972044,0,8,1.7629017084354168,1
RECT_SYNTH_VAL,R0,G38__G__f12174,True,True,True,2,,0.0015521852060901968,0.0015521852060901968,1.229267967069875,0,8,0.6514039165087194,0
RECT_SYNTH_VAL,R0,G38__G__f1222,True,True,True,1,,0.008020079280331268,0.008020079280331268,6.351578738149081,0,8,4.528911191915021,2
RECT_SYNTH_VAL,R0,G38__G__f12227,True,True,True,2,,0.013942554508815427,0.013942554508815427,15.357076648366391,0,8,8.545872298559415,2
RECT_SYNTH_VAL,R0,G38__G__f12229,True,True,True,2,,0.00413956646678831,0.00413956646678831,3.311653173430648,0,8,3.6863799137951596,0
RECT_SYNTH_VAL,R0,G38__G__f12235,True,True,True,1,,0.024900874589183858,0.024900874589183858,27.427157586916614,0,8,29.269723962613874,0
RECT_SYNTH_VAL,R0,G38__G__f12258,True,True,True,1,,0.0038531153018160837,0.0038531153018160837,3.3342251498334705,0,8,1.0758051884586077,0
RECT_SYNTH_VAL,R0,G38__G__f12292,True,True,True,2,,0.0013329921243629187,0.0013329921243629187,1.4682289542111542,0,8,0.5291875933864706,0
RECT_SYNTH_VAL,R0,G38__G__f1232,True,True,True,2,,0.004169359269699188,0.004169359269699188,3.335487415759351,0,8,1.9241300236635677,2
RECT_SYNTH_VAL,R0,G38__G__f12351,True,True,True,1,,0.0027329348461756393,0.0027329348461756393,2.1863478769405114,0,8,0.5298584769152581,0
RECT_SYNTH_VAL,R0,G38__G__f12399,True,True,True,1,,0.001899404920083018,0.001899404920083018,1.6436164397346964,0,8,1.6270179200407138,0
RECT_SYNTH_VAL,R0,G38__G__f12428,True,True,True,1,,0.004380746826747795,0.004380746826747795,4.825189297478997,0,8,4.2397796650020485,0
